Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000738987200007,10.1016/j.foodpol.2021.102208,n/a,Assessing rice production efficiency for food security policy planning in Malaysia: A non-parametric bootstrap data envelopment analysis approach,"Nodin, Mohd Norazmi; Mustafa, Zainol; Hussain, Saiful Izzuan",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,107,n/a,n/a,2021,22,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000738987200007,31.024242,5.805348873138428,3.84023,0.71,3.7896,5.7288,Domestic - Single,93.4105,6.08
WOS:000660544200001,10.1108/JADEE-11-2020-0256,n/a,Adoption of sustainable agricultural practices in Brazil: understanding the influence of socioeconomic and psychological factors,"Foguesatto, Cristian Rogerio; Machado, Joao Armando Dessimon",JOURNAL OF AGRIBUSINESS IN DEVELOPING AND EMERGING ECONOMIES,1203 Economics and Management of Agriculture and Forestry,Article,12,2,204-222,2021,22,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000660544200001,10.081967,5.805348873138428,6.7513514,2.18,3.7896,3.2586,Domestic - Multiple,93.4105,n/a
WOS:000702481400001,10.1108/JADEE-05-2021-0107,n/a,"Adoption of contract farming for managing agricultural risks: a case study in rice production in the Mekong Delta, Vietnam",Thuyen Thi Pham; Hoa Le Dang; Ngoc Thi Anh Pham; Huy Duc Dang,JOURNAL OF AGRIBUSINESS IN DEVELOPING AND EMERGING ECONOMIES,1203 Economics and Management of Agriculture and Forestry,Article,n/a,n/a,n/a,2021,22,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000702481400001,10.081967,5.805348873138428,6.7513514,2.18,3.7896,3.2586,Domestic - Multiple,93.4105,n/a
WOS:000967731300001,10.1111/cjag.12329,n/a,Access to credit and heterogeneous effects on agricultural technology adoption: Evidence from large rural surveys in Ethiopia,"Regassa, Mekdim D.; Degnet, Mohammed B.; Melesse, Mequanint B.",CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,71,2,231-253,2023,22,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000967731300001,4.647059,2.5271389484405518,5.16,4.73,8.7055,4.2636,International - Trilateral,98.896,2.5
WOS:000634530500001,10.1002/aepp.13163,n/a,A new food chain: Adoption and policy implications to blockchain use in agri-food industries,"Guerra, Kathleen Krzyzanowski; Boys, Kathryn A.",APPLIED ECONOMIC PERSPECTIVES AND POLICY,1203 Economics and Management of Agriculture and Forestry; 0201 Theoretical Economics; 0202 Applied Economics,Article,44,1,324-349,2021,22,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000634530500001,15.776596,5.805348873138428,6.7513514,1.39,3.7896,3.2586,Domestic - Multiple,93.4105,4.89
WOS:000587530500001,10.1080/13657305.2020.1840661,n/a,What influences the intention to adopt aquaculture innovations? Concepts and empirical assessment of fish farmers' perceptions and beliefs about aquafeed containing non-conventional ingredients,"Brugere, Cecile; Padmakumar, Krishna Pillai; Leschen, William; Tocher, Douglas R.",AQUACULTURE ECONOMICS & MANAGEMENT,1203 Economics and Management of Agriculture and Forestry; 0908 Fisheries,Article,25,3,339-366,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000587530500001,19.413793,7.012092590332031,10.327248,1.08,2.9948,2.0335,International - Bilateral,92.2261,4.761
WOS:000544432000001,10.1108/AFR-10-2019-0116,n/a,Uptake of insurance-embedded credit in presence of credit rationing: evidence from a randomized controlled trial in Kenya,"Ndegwa, Michael K.; Shee, Apurba; Turvey, Calum G.; You, Liangzhi",AGRICULTURAL FINANCE REVIEW,1203 Economics and Management of Agriculture and Forestry,Article,80,5,745-766,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000544432000001,9.142857,7.012092590332031,10.327248,2.3,2.9948,2.0335,International - Bilateral,92.2261,n/a
WOS:000669052500001,10.1111/agec.12654,n/a,The impact of mobile phone voice message reminders on agricultural outcomes in Mali,"Dzanku, Fred Mawunyo; Osei, Robert; Osei-Akoto, Isaac",AGRICULTURAL ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,52,5,789-806,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000669052500001,16.464286,5.805348873138428,3.84023,1.28,3.6174,5.4684,Domestic - Single,93.0797,3.887
WOS:000539428800006,10.1016/j.foodpol.2020.101894,n/a,The impact of expiration dates labels on hedonic markets for perishable products,"Li, Tongzhe; Messer, Kent D.; Kaiser, Harry M.",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,93,n/a,n/a,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000539428800006,29.04902,7.012092590332031,10.327248,0.72,2.9948,2.0335,International - Bilateral,92.2261,4.552
WOS:000702481200001,10.1108/JADEE-05-2021-0108,n/a,The impact of cooperative participation on income: the case of vegetable production in Vietnam,"Giang Thi Huong Tran; Nanseki, Teruaki; Chomei, Yosuke; Ly Thi Nguyen",JOURNAL OF AGRIBUSINESS IN DEVELOPING AND EMERGING ECONOMIES,1203 Economics and Management of Agriculture and Forestry,Article,13,1,106-118,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000702481200001,10.081967,5.805348873138428,9.17314,2.08,3.6174,2.2893,International - Bilateral,93.0797,n/a
WOS:000649475600003,10.1016/j.foodpol.2020.101879,n/a,The effect of sell-by dates on purchase volume and food waste,"Yu, Yang; Jaenicke, Edward C.",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,98,n/a,n/a,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000649475600003,31.024242,5.805348873138428,3.84023,0.68,3.6174,5.4684,Domestic - Single,93.0797,6.08
WOS:000590408400009,10.1146/annurev-resource-100518-093807,n/a,The Microeconomics of Agricultural Price Risk,"Boyd, Chris M.; Bellemare, Marc F.","ANNUAL REVIEW OF RESOURCE ECONOMICS, VOL 12",1203 Economics and Management of Agriculture and Forestry; 0303 Sociology; 0201 Theoretical Economics; 0830 Environmental Science and Engineering,Article,12,n/a,149-169,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000590408400009,44.043478,7.012092590332031,5.277984,0.48,2.9948,3.9788,Domestic - Single,92.2261,n/a
WOS:000582928000013,10.1016/j.foodpol.2020.101952,MEDLINE:32836695,Sustainable food systems for healthy diets in Europe and Central Asia: Introduction to the special issue,"Dupouy, Eleonora; Gurinovic, Mirjana",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,96,n/a,n/a,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000582928000013,29.04902,7.012092590332031,10.327248,0.72,2.9948,2.0335,International - Bilateral,92.2261,4.552
WOS:000530007500003,10.1111/agec.12559,n/a,Risk preferences of commodity crop producers and specialty crop producers: An application of prospect theory,Zhao Shuoli; Yue Chengyan,AGRICULTURAL ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,51,3,359-372,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530007500003,12.857143,7.012092590332031,8.053149,1.63,2.9948,2.6077,Domestic - Multiple,92.2261,2.585
WOS:000505773400005,10.22004/ag.econ.298435,n/a,Reproductive Failure and Long-Term Profitability of Spring- and Fall-Calving Beef Cows,"Boyer, Christopher N.; Griffith, Andrew P.; DeLong, Karen L.",JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0201 Theoretical Economics; 0202 Applied Economics,Article,45,1,78-91,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000505773400005,8.0,7.012092590332031,5.277984,2.63,2.9948,3.9788,Domestic - Single,92.2261,1.377
WOS:000763341500001,10.1111/agec.12701,n/a,"Relationship between cognitive and affective processes, and willingness to pay for pesticide-free and GMO-free labeling","Grebitus, Carola; Van Loo, Ellen J.",AGRICULTURAL ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,53,3,407-421,2022,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000763341500001,10.107143,3.3959803581237793,4.8754787,2.08,6.1838,4.3073,International - Bilateral,97.4612,4.1
WOS:000756573500001,10.1093/erae/jbab036,n/a,"Red, yellow, or green? Do consumers' choices of food products depend on the label design?","Carlsson, Fredrik; Kataria, Mitesh; Lampi, Elina; Nyberg, Erik; Sterner, Thomas",EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,49,5,1005-1026,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000756573500001,14.057143,5.805348873138428,3.84023,1.49,3.6174,5.4684,Domestic - Single,93.0797,4.448
WOS:000989840300077,n/a,n/a,"RURAL TOURISM, AGROTOURISM AND ECOTOURISM IN ROMANIA: CURRENT RESEARCH STATUS AND FUTURE TRENDS","Stanciu, Mirela; Popescu, Agatha; Stanciu, Cristian",SCIENTIFIC PAPERS-SERIES MANAGEMENT ECONOMIC ENGINEERING IN AGRICULTURE AND RURAL DEVELOPMENT,1203 Economics and Management of Agriculture and Forestry,Article,23,1,745-758,2023,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000989840300077,1.410112,2.5271389484405518,2.8539822,14.89,8.3098,7.3581,Domestic - Multiple,98.85,1.0
WOS:000748297500001,="10.17221/384/2021-AGRICECON",n/a,Productivity and efficiency in Czech agriculture: Does farm size matter?,"Cechura, Lukas; Zakova Kroupova, Zdenka; Lekesova, Michaela",AGRICULTURAL ECONOMICS-ZEMEDELSKA EKONOMIKA,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,68,1,1-10,2022,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000748297500001,4.931818,3.3959803581237793,3.373449,4.26,6.1838,6.2251,Domestic - Multiple,97.4612,2.2
WOS:000680216400002,10.1007/978-3-030-33281-5_2,n/a,Nanopesticides for Pest Control,"Pradhan, Saheli; Mailapalli, Damodhara Rao",SUSTAINABLE AGRICULTURE REVIEWS 40,1203 Economics and Management of Agriculture and Forestry; 0901 Crop Science; 0713 Ecology; 0710 Biology; 0903 Agricultural Resource and Environment Sciences; 0832 Food Science and Engineering; 0703 Chemistry; 0805 Materials Science and Engineering; 0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering; 0828 Agricultural Engineering,Article,40,n/a,43-74,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000680216400002,8.5,7.012092590332031,5.277984,2.47,2.9948,3.9788,Domestic - Single,92.2261,n/a
WOS:000749956500001,10.1108/CAER-10-2020-0250,n/a,Mutual proximity and heterogeneity in peer effects of farmers' technology adoption: evidence from China's soil testing and formulated fertilization program,"Xu, Zhigang; Zhang, KeRong; Zhou, Li; Ying, Ruiyao",CHINA AGRICULTURAL ECONOMIC REVIEW,1203 Economics and Management of Agriculture and Forestry; 0201 Theoretical Economics; 0202 Applied Economics,Article,14,2,395-415,2022,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000749956500001,10.641026,3.3959803581237793,2.4342723,1.97,6.1838,8.6268,Domestic - Single,97.4612,5.1
WOS:000569902700001,10.1111/cuag.12252,n/a,More than Money: Barriers to Food Security on a College Campus,"Peterson, Nicole D.; Freidus, Andrea",CULTURE AGRICULTURE FOOD AND ENVIRONMENT,1203 Economics and Management of Agriculture and Forestry,Article,42,2,125-137,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000569902700001,5.9,7.012092590332031,5.277984,3.56,2.9948,3.9788,Domestic - Single,92.2261,n/a
WOS:000726489200001,10.1111/agec.12688,n/a,"Land certification, rental market participation, and household welfare in rural China","Xu, Licheng; Du, Xiaodong",AGRICULTURAL ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,53,1,52-71,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000726489200001,16.464286,5.805348873138428,3.84023,1.28,3.6174,5.4684,Domestic - Single,93.0797,3.887
WOS:000717213200004,10.1016/j.foodpol.2021.102173,n/a,Introducing quality certification in staple food markets in Sub-Saharan Africa: Four Conditions for Successful Implementationq,"Abate, Gashaw T.; Bernard, Tanguy; de Janvry, Alain; Sadoulet, Elisabeth; Trachtman, Carly",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,105,n/a,n/a,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000717213200004,31.024242,5.805348873138428,9.17314,0.68,3.6174,2.2893,International - Bilateral,93.0797,6.08
WOS:000773644700005,10.1016/j.foodpol.2022.102232,n/a,"Insurance subsidies, climate change, and innovation: Implications for crop yield resiliency","Chemeris, Anna; Liu, Yong; Ker, Alan P.",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,108,n/a,n/a,2022,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000773644700005,16.681818,3.3959803581237793,4.8754787,1.26,6.1838,4.3073,International - Bilateral,97.4612,6.5
WOS:000616372100008,10.1093/aepp/ppy033,n/a,Incorporating Sub-National Brazilian Agricultural Production and Land-Use into US Biofuel Policy Evaluation,"Carriquiry, Miguel; Elobeid, Amani; Dumortier, Jerome; Goodrich, Ryan",APPLIED ECONOMIC PERSPECTIVES AND POLICY,1203 Economics and Management of Agriculture and Forestry; 0201 Theoretical Economics; 0202 Applied Economics,Article,42,3,497-523,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000616372100008,30.558559,7.012092590332031,10.327248,0.69,2.9948,2.0335,International - Bilateral,92.2261,4.083
WOS:000562391300001,10.1002/agr.21665,n/a,In search of agri-food quality for wine: Is it enough to join a geographical indication?,"Lopez-Bayon, Susana; Fernandez-Barcala, Marta; Gonzalez-Diaz, Manuel",AGRIBUSINESS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics; 0832 Food Science and Engineering,Article,36,4,568-590,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000562391300001,17.654545,7.012092590332031,5.277984,1.19,2.9948,3.9788,Domestic - Single,92.2261,2.057
WOS:000839620500001,10.1108/CAER-12-2021-0239,n/a,Impact of lockdown and government subsidies on rural households at early COVID-19 pandemic in China,"Li, Nan; Chen, Muzi; Gao, Haoyu; Huang, Difang; Yang, Xiaoguang",CHINA AGRICULTURAL ECONOMIC REVIEW,1203 Economics and Management of Agriculture and Forestry; 0201 Theoretical Economics; 0202 Applied Economics,Article,15,1,109-133,2022,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000839620500001,10.641026,3.3959803581237793,3.373449,1.97,6.1838,6.2251,Domestic - Multiple,97.4612,5.1
WOS:000709473200001,10.1016/j.foodpol.2021.102140,n/a,Impact of home garden interventions in East Africa: Results of three randomized controlled trials,"Depenbusch, Lutz; Schreinemachers, Pepijn; Roothaert, Ralph; Namazzi, Sylvia; Onyango, Charles; Bongole, Sophia; Mutebi, James",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,104,n/a,n/a,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000709473200001,31.024242,5.805348873138428,13.4,0.68,3.6174,1.5672,International - Quadrilateral +,93.0797,6.08
WOS:000850035400001,10.1108/CAER-03-2022-0045,n/a,Identification of urban-rural integration types in China - an unsupervised machine learning approach,"Zeng, Qiyan; Chen, Xiaofu",CHINA AGRICULTURAL ECONOMIC REVIEW,1203 Economics and Management of Agriculture and Forestry; 0201 Theoretical Economics; 0202 Applied Economics,Article,15,2,400-415,2022,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000850035400001,10.641026,3.3959803581237793,3.373449,1.97,6.1838,6.2251,Domestic - Multiple,97.4612,5.1
WOS:000509352400007,10.1093/ajae/aaz048,n/a,IN THE FORM OF BREAD? A RANDOMIZED COMPARISON OF CASH AND FOOD TRANSFERS IN YEMEN,"Schwab, Benjamin",AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,102,1,91-113,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509352400007,19.428571,7.012092590332031,5.277984,1.08,2.9948,3.9788,Domestic - Single,92.2261,4.082
WOS:000739419600001,10.1111/agec.12694,n/a,Household livelihood diversification in rural Africa,"Musumba, Mark; Palm, Cheryl A.; Komarek, Adam M.; Mutuo, Patrick K.; Kaya, Bocary",AGRICULTURAL ECONOMICS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics,Article,53,2,246-256,2022,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000739419600001,10.107143,3.3959803581237793,10.578947,2.08,6.1838,1.9851,International - Quadrilateral +,97.4612,4.1
WOS:000706861800001,10.17660/ActaHortic.2020.1284.1,n/a,Globe artichoke and cardoon forms between traditional and modern uses,"Pandino, G.; Mauromicale, G.","X INTERNATIONAL SYMPOSIUM ON ARTICHOKE, CARDOON AND THEIR WILD RELATIVES",0902 Horticulture; 1203 Economics and Management of Agriculture and Forestry; 0713 Ecology; 0815 Hydraulic Engineering; 0905 Animal Science; 0832 Food Science and Engineering; 0901 Crop Science; 0903 Agricultural Resource and Environment Sciences; 0907 Forestry; 0828 Agricultural Engineering; 1007 Pharmaceutical Science; 0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1004 Public Health and Preventive Medicine; 0401 Education; 1001 Basic Medicine; 0402 Psychology; 0811 Control Science and Engineering; 0710 Biology; 0701 Mathematics; 0603 World History; 0812 Computer Science and Technology,Proceedings Paper,1284,n/a,1-18,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000706861800001,1.171537,1.379486322402954,1.3457369,17.93,15.2231,15.6048,Domestic - Single,99.7037,n/a
WOS:000649475600014,10.1016/j.foodpol.2020.101893,n/a,Food waste declined more in rural Chinese households with livestock,"Qi, Danyi; Lai, Wangyang; Roe, Brian E.",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,98,n/a,n/a,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000649475600014,31.024242,5.805348873138428,9.17314,0.68,3.6174,2.2893,International - Bilateral,93.0797,6.08
WOS:001106171200006,10.1016/bs.af2s.2021.07.002,n/a,Food security challenges and opportunities in indonesia post COVID-19,"Rozaki, Zuhud","ADVANCES IN FOOD SECURITY AND SUSTAINABILITY, VOL. 6",1203 Economics and Management of Agriculture and Forestry; 0833 Urban and Rural Planning; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,6,n/a,119-168,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001106171200006,5.888889,5.805348873138428,3.84023,3.57,3.6174,5.4684,Domestic - Single,93.0797,n/a
WOS:000517273300001,10.1002/agr.21643,n/a,"Food safety measures and food security of smallholder dairy farmers: Empirical evidence from Bihar, India","Kumar, Anjani; Mishra, Ashok K.; Saroj, Sunil; Sonkar, Vinay K.; Thapa, Ganesh; Joshi, Pramod K.",AGRIBUSINESS,1203 Economics and Management of Agriculture and Forestry; 0202 Applied Economics; 0832 Food Science and Engineering,Article,36,3,363-384,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000517273300001,17.654545,7.012092590332031,9.369318,1.19,2.9948,2.2414,International - Trilateral,92.2261,2.057
WOS:000576655700009,10.22434/IFAMR2019.0151,n/a,"Farmer awareness, perceptions and adoption of unmanned aerial vehicles: evidence from Missouri","Skevas, Theodoros; Kalaitzandonakes, Nicholas",INTERNATIONAL FOOD AND AGRIBUSINESS MANAGEMENT REVIEW,1203 Economics and Management of Agriculture and Forestry,Article,23,3,469-485,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000576655700009,8.5,7.012092590332031,5.277984,2.47,2.9948,3.9788,Domestic - Single,92.2261,1.442
WOS:000532705400001,10.1108/JADEE-08-2019-0111,n/a,"Farm management skills, entrepreneurial bricolage and market orientation","Tindiwensi, Catherine Komugisha; Munene, John C.; Sserwanga, Arthur; Abaho, Ernest; Namatovu-Dawa, Rebecca",JOURNAL OF AGRIBUSINESS IN DEVELOPING AND EMERGING ECONOMIES,1203 Economics and Management of Agriculture and Forestry,Article,10,5,717-730,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000532705400001,11.460317,7.012092590332031,5.277984,1.83,2.9948,3.9788,Domestic - Single,92.2261,n/a
WOS:000679812200022,10.1016/j.foodpol.2021.102104,MEDLINE:34404960,Evidence of a health risk 'signalling effect' following the introduction of a sugar-sweetened beverage tax,"Alvarado, Miriam; Penney, Tarra L.; Unwin, Nigel; Murphy, Madhuvanti M.; Adams, Jean",FOOD POLICY,1203 Economics and Management of Agriculture and Forestry; 1004 Public Health and Preventive Medicine; 0832 Food Science and Engineering,Article,102,n/a,n/a,2021,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000679812200022,31.024242,5.805348873138428,10.802919,0.68,3.6174,1.9439,International - Trilateral,93.0797,6.08
WOS:000533558900011,10.1016/B978-0-12-818734-0.00010-3,n/a,"Endophytic microbes in nanotechnology: Current development, and potential biotechnology applications","Rana, Kusam Lata; Kour, Divjot; Yadav, Neelam; Yadav, Ajar Nath",MICROBIAL ENDOPHYTES: PROSPECTS FOR SUSTAINABLE AGRICULTURE,0101 Philosophy; 1203 Economics and Management of Agriculture and Forestry; 0701 Mathematics; 0303 Sociology; 0714 Statistics; 0906 Veterinary Medicine; 0905 Animal Science; 1003 Stomatology; 0902 Horticulture; 0901 Crop Science; 0402 Psychology; 1002 Clinical Medicine; 0908 Fisheries; 1004 Public Health and Preventive Medicine; 1202 Business Administration; 0836 Biotechnology and Bioengineering; 0710 Biology; 1001 Basic Medicine; 1201 Management Science and Engineering; 0811 Control Science and Engineering; 0832 Food Science and Engineering; 0703 Chemistry; 0805 Materials Science and Engineering; 0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering,Article,n/a,n/a,231-262,2020,21,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000533558900011,9.95,7.012092590332031,8.053149,2.11,2.9948,2.6077,Domestic - Multiple,92.2261,n/a
