Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000528543800001,10.1108/JIC-11-2019-0259,n/a,Intellectual capital and sustainable development: A systematic literature review,"Alvino, Federico; Di Vaio, Assunta; Hassan, Rohail; Palladino, Rosa",JOURNAL OF INTELLECTUAL CAPITAL,1202 Business Administration; 1201 Management Science and Engineering,Review,22,1,76-94,2020,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528543800001,59.222222,53.426780700683594,64.81794,2.7,2.9948,2.4685,International - Bilateral,92.876,7.198
WOS:000820335700012,10.1016/j.ijpe.2022.108408,n/a,Evaluating the impact of carbon tax policy on manufacturing and remanufacturing decisions in a closed-loop supply chain,"Luo, Ruiling; Zhou, Li; Song, Yang; Fan, Tijun",INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,1201 Management Science and Engineering,Article,245,n/a,n/a,2022,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000820335700012,26.647059,11.862630844116211,14.016991,6.0,13.4877,11.4147,International - Bilateral,99.7971,12.0
WOS:000645643300001,10.1108/JMTM-11-2020-0455,n/a,Digital transformation success under Industry 4.0: a strategic guideline for manufacturing SMEs,"Ghobakhloo, Morteza; Iranmanesh, Mohammad",JOURNAL OF MANUFACTURING TECHNOLOGY MANAGEMENT,1201 Management Science and Engineering,Article,32,8,1533-1556,2021,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000645643300001,26.294118,16.662866592407227,20.543447,6.09,9.6022,7.7884,International - Bilateral,99.3977,8.144
WOS:000532936500001,="10.1177/0149206320916755",n/a,Decentralized Governance of Digital Platforms,"Chen, Yan; Pereira, Igor; Patel, Pankaj C.",JOURNAL OF MANAGEMENT,0402 Psychology; 1202 Business Administration; 1201 Management Science and Engineering,Article,47,5,1305-1337,2020,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000532936500001,57.875,20.520305633544922,19.944777,2.76,7.7972,8.0222,Domestic - Multiple,98.8796,11.79
WOS:000712099100001,10.1002/bse.2918,n/a,Circular economy practices and industry 4.0 technologies: A strategic move of automobile industry,"Yu, Zhang; Khan, Syed Abdul Rehman; Umar, Muhammad",BUSINESS STRATEGY AND THE ENVIRONMENT,1201 Management Science and Engineering; 1202 Business Administration; 0830 Environmental Science and Engineering,Article,31,3,796-809,2021,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000712099100001,56.025862,16.662866592407227,25.554682,2.86,9.6022,6.2611,International - Trilateral,99.3977,10.801
WOS:000596470500002,10.1108/IJEBR-04-2018-0272,n/a,A systematic literature review of the evolution of pedagogy in entrepreneurial education research,"Hagg, Gustav; Gabrielsson, Jonas",INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,1202 Business Administration; 1201 Management Science and Engineering,Review,26,5,829-861,2020,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000596470500002,71.272727,53.426780700683594,50.848194,2.24,2.9948,3.1466,Domestic - Multiple,92.876,4.412
WOS:000509630200031,10.1016/j.eswa.2019.113114,n/a,A comprehensive survey on the biometric recognition systems based on physiological and behavioral modalities,"Dargan, Shaveta; Kumar, Munish",EXPERT SYSTEMS WITH APPLICATIONS,1201 Management Science and Engineering; 0812 Computer Science and Technology,Review,143,n/a,n/a,2020,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509630200031,120.62069,53.426780700683594,41.80936,1.33,2.9948,3.8269,Domestic - Single,92.876,6.954
WOS:000542966300047,10.1109/TII.2020.2974555,n/a,A Trustworthy Privacy Preserving Framework for Machine Learning in Industrial IoT Systems,"Arachchige, Pathum Chamikara Mahawaga; Bertok, Peter; Khalil, Ibrahim; Liu, Dongxi; Camtepe, Seyit; Atiquzzaman, Mohammed",IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS,0808 Electrical Engineering; 1201 Management Science and Engineering; 0812 Computer Science and Technology; 0811 Control Science and Engineering,Article,16,9,6092-6102,2020,160,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000542966300047,58.642659,20.520305633544922,25.74316,2.73,7.7972,6.2152,International - Bilateral,98.8796,10.215
WOS:000570512400001,10.1080/12460125.2020.1819094,n/a,Transparency and trust in artificial intelligence systems,"Schmidt, Philipp; Biessmann, Felix; Teubner, Timm",JOURNAL OF DECISION SYSTEMS,1201 Management Science and Engineering,Article,29,4,260-278,2020,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000570512400001,13.294118,20.520305633544922,19.944777,11.96,7.7484,7.972,Domestic - Multiple,98.8706,n/a
WOS:000632817400007,10.1016/j.ijme.2019.04.001,n/a,The impact of entrepreneurship education on the entrepreneurial mindset of college students in China: The mediating role of inspiration and the role of educational attributes,"Cui, Jun; Sun, Junhua; Bell, Robin",INTERNATIONAL JOURNAL OF MANAGEMENT EDUCATION,0401 Education; 1201 Management Science and Engineering; 1202 Business Administration,Article,19,1,n/a,2021,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000632817400007,12.160656,16.662866592407227,20.543447,13.07,9.5422,7.7397,International - Bilateral,99.3891,4.564
WOS:000615242700004,10.5465/annals.2019.0051,n/a,"TRANSACTION COST THEORY: PAST PROGRESS, CURRENT CHALLENGES, AND SUGGESTIONS FOR THE FUTURE","Cuypers, Ilya R. P.; Hennart, Jean-Francois; Silverman, Brian S.; Ertug, Gokhan",ACADEMY OF MANAGEMENT ANNALS,1201 Management Science and Engineering; 1202 Business Administration,Article,15,1,111-150,2021,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000615242700004,60.6,16.662866592407227,35.142982,2.62,9.5422,4.5244,International - Quadrilateral +,99.3891,19.241
WOS:000774008200001,="10.1177/01492063221081442",n/a,"Role Theory Perspectives: Past, Present, and Future Applications of Role Theories in Management Research","Anglin, Aaron H.; Kincaid, Paula A.; Short, Jeremy C.; Allen, David G.",JOURNAL OF MANAGEMENT,0402 Psychology; 1202 Business Administration; 1201 Management Science and Engineering,Review,48,6,1469-1502,2022,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000774008200001,36.5,25.430036544799805,21.408247,4.36,6.2524,7.427,Domestic - Multiple,98.6731,13.5
WOS:000509784000085,10.1016/j.cie.2018.01.025,n/a,Placing the operator at the centre of Industry 4.0 design: Modelling and assessing human activities within cyber-physical systems,"Fantini, Paola; Pinzone, Marta; Taisch, Marco",COMPUTERS & INDUSTRIAL ENGINEERING,1201 Management Science and Engineering; 0812 Computer Science and Technology,Article,139,n/a,n/a,2020,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509784000085,35.355987,20.520305633544922,15.5512085,4.5,7.7484,10.2243,Domestic - Single,98.8706,5.431
WOS:000659665600001,10.1007/978-981-15-1616-0_1,MEDLINE:32838125,Performance Evaluation of Multi-layer Barriers for Machine-Induced Low-Frequency Noise Attenuation,"Khan, Abid Hossain; Razzaque, Muhammed Mahbubur; Islam, Md Shafiqul","INTELLIGENT MANUFACTURING AND ENERGY SUSTAINABILITY, ICIMES 2019",0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering; 0814 Civil Engineering; 1201 Management Science and Engineering; 0401 Education; 0833 Urban and Rural Planning; 0823 Transportation Engineering; 0802 Mechanical Engineering; 0303 Sociology; 0831 Biomedical Engineering; 0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0701 Mathematics; 0835 Software Engineering,Proceedings Paper,169,n/a,1-10,2020,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000659665600001,2.316667,2.4609522819519043,2.3066235,68.63,64.6091,68.9319,Domestic - Multiple,99.9832,n/a
WOS:000574471500001,10.1108/JKM-03-2020-0227,n/a,Peer knowledge sharing and organizational performance: the role of leadership support and knowledge management success,"Muhammed, Shahnawaz; Zaim, Halil",JOURNAL OF KNOWLEDGE MANAGEMENT,1205 Library and Information Science & Archive Management; 1201 Management Science and Engineering,Article,24,10,2455-2489,2020,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000574471500001,38.901235,20.520305633544922,15.5512085,4.09,7.7484,10.2243,Domestic - Single,98.8706,8.182
WOS:000702351700020,10.1016/j.ress.2021.107927,n/a,Multicellular LSTM-based deep learning model for aero-engine remaining useful life prediction,"Xiang, Sheng; Qin, Yi; Luo, Jun; Pu, Huayan; Tang, Baoping",RELIABILITY ENGINEERING & SYSTEM SAFETY,0837 Safety Science and Engineering; 1201 Management Science and Engineering; 0711 Systems Science,Article,216,n/a,n/a,2021,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000702351700020,34.15097,16.662866592407227,12.375293,4.66,9.5422,12.8482,Domestic - Single,99.3891,7.247
WOS:000528237900003,10.1108/IJOEM-04-2017-0130,n/a,"Marketing in emerging markets: a review, theoretical synthesis and extension","Paul, Justin",INTERNATIONAL JOURNAL OF EMERGING MARKETS,0202 Applied Economics; 1202 Business Administration; 0837 Safety Science and Engineering; 1201 Management Science and Engineering,Review,15,3,446-468,2020,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528237900003,40.0,53.426780700683594,64.81794,3.98,2.976,2.453,International - Bilateral,92.81,2.488
WOS:000733520600001,10.1109/JSYST.2021.3057400,n/a,Intelligent Reflecting Surface Aided Dual-Function Radar and Communication System,"Jiang, Zheng-Ming; Rihan, Mohamed; Zhang, Peichang; Huang, Lei; Deng, Qijun; Zhang, Jihong; Mohamed, Ehab Mahmoud",IEEE SYSTEMS JOURNAL,0810 Information and Communication Engineering; 1201 Management Science and Engineering; 0808 Electrical Engineering; 0812 Computer Science and Technology; 0711 Systems Science,Article,16,1,475-486,2021,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000733520600001,17.6606,16.662866592407227,25.554682,9.0,9.5422,6.222,International - Trilateral,99.3891,4.802
WOS:000532801200006,10.1016/j.eswa.2020.113364,n/a,An efficient henry gas solubility optimization for feature selection,"Neggaz, Nabil; Houssein, Essam H.; Hussain, Kashif",EXPERT SYSTEMS WITH APPLICATIONS,1201 Management Science and Engineering; 0812 Computer Science and Technology,Article,152,n/a,n/a,2020,159,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000532801200006,41.510811,20.520305633544922,32.517136,3.83,7.7484,4.8897,International - Trilateral,98.8706,6.954
WOS:000571226200001,10.1016/j.jmsy.2020.07.008,n/a,Towards multi-model approaches to predictive maintenance: A systematic literature survey on diagnostics and prognostics,"Montero Jimenez, Juan Jose; Schwartz, Sebastien; Vingerhoeds, Rob; Grabot, Bernard; Salaun, Michel",JOURNAL OF MANUFACTURING SYSTEMS,1201 Management Science and Engineering; 0711 Systems Science,Article,56,n/a,339-357,2020,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000571226200001,44.637795,20.520305633544922,25.74316,3.54,7.6997,6.1376,International - Bilateral,98.8571,8.633
WOS:000518704400007,10.1016/j.ejor.2019.11.052,n/a,Tax or subsidy? An analysis of environmental policies in supply chains with retail competition,"Bian, Junsong; Zhao, Xuan",EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,1201 Management Science and Engineering; 0711 Systems Science,Article,283,3,901-914,2020,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000518704400007,27.713355,20.520305633544922,25.74316,5.7,7.6997,6.1376,International - Bilateral,98.8571,5.334
WOS:000517177600001,10.1080/02642069.2020.1731477,MEDLINE:33043251,Service innovation implementation: a systematic review and research agenda,"Singh, Shiwangi; Akbani, Ismail; Dhir, Sanjay",SERVICE INDUSTRIES JOURNAL,1201 Management Science and Engineering,Review,40,7-8,491-517,2020,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000517177600001,69.75,53.426780700683594,50.848194,2.27,2.9573,3.1073,Domestic - Multiple,92.7441,6.539
WOS:000728598300014,10.1016/j.ress.2021.108126,n/a,Self-supervised pretraining via contrast learning for intelligent incipient fault detection of bearings,"Ding, Yifei; Zhuang, Jichao; Ding, Peng; Jia, Minping",RELIABILITY ENGINEERING & SYSTEM SAFETY,0837 Safety Science and Engineering; 1201 Management Science and Engineering; 0711 Systems Science,Article,218,n/a,n/a,2021,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000728598300014,34.15097,16.662866592407227,12.375293,4.63,9.4822,12.7674,Domestic - Single,99.3826,7.247
WOS:000729949600001,10.1016/j.jii.2021.100311,n/a,Rethinking engineering education at the age of industry 5.0,"Broo, Didem Gurdur; Kaynak, Okyay; Sait, Sadiq M.",JOURNAL OF INDUSTRIAL INFORMATION INTEGRATION,1201 Management Science and Engineering; 0812 Computer Science and Technology,Article,25,n/a,n/a,2021,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000729949600001,51.363636,16.662866592407227,25.554682,3.08,9.4822,6.1828,International - Trilateral,99.3826,11.718
WOS:000510827000002,10.5465/amr.2019.0348,n/a,REFLECTIONS ON THE 2018 DECADE AWARD: THE MEANING AND DYNAMICS OF CORPORATE SOCIAL RESPONSIBILITY,"Matten, Dirk; Moon, Jeremy",ACADEMY OF MANAGEMENT REVIEW,1202 Business Administration; 1201 Management Science and Engineering,Article,45,1,7-28,2020,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000510827000002,58.575,20.520305633544922,25.74316,2.7,7.6997,6.1376,International - Bilateral,98.8571,12.638
WOS:000527661800001,10.1108/JFMM-08-2019-0157,n/a,How fashion influencers contribute to consumers' purchase intention,"Chetioui, Youssef; Benlafqih, Hikma; Lebdaoui, Hind",JOURNAL OF FASHION MARKETING AND MANAGEMENT,1202 Business Administration; 1201 Management Science and Engineering,Article,24,3,361-380,2020,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000527661800001,21.375,20.520305633544922,15.5512085,7.39,7.6997,10.16,Domestic - Single,98.8571,3.329
WOS:000679957900001,10.1016/j.cie.2021.107489,n/a,Dynamic multi-objective scheduling for flexible job shop by deep reinforcement learning,"Luo, Shu; Zhang, Linxuan; Fan, Yushun",COMPUTERS & INDUSTRIAL ENGINEERING,1201 Management Science and Engineering; 0812 Computer Science and Technology,Article,159,n/a,n/a,2021,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000679957900001,27.786472,16.662866592407227,12.375293,5.69,9.4822,12.7674,Domestic - Single,99.3826,7.18
WOS:000739636900067,10.1109/TII.2021.3083596,n/a,Digital Twin-Assisted Real-Time Traffic Data Prediction Method for 5G-Enabled Internet of Vehicles,"Hu, Chunhua; Fan, Weicun; Zeng, Elan; Hang, Zhi; Wang, Fan; Qi, Lianyong; Bhuiyan, Md Zakirul Alam",IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS,1201 Management Science and Engineering; 0808 Electrical Engineering; 0811 Control Science and Engineering; 0812 Computer Science and Technology,Article,18,4,2811-2819,2022,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000739636900067,34.990888,11.862630844116211,14.016991,4.52,13.3191,11.272,International - Bilateral,99.7924,12.3
WOS:000518692500001,10.1016/j.eswa.2019.113103,n/a,Boosting salp swarm algorithm by sine cosine algorithm and disrupt operator for feature selection,"Neggaz, Nabil; Ewees, Ahmed A.; Abd Elaziz, Mohamed; Mafarja, Majdi",EXPERT SYSTEMS WITH APPLICATIONS,1201 Management Science and Engineering; 0812 Computer Science and Technology,Article,145,n/a,n/a,2020,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000518692500001,41.510811,20.520305633544922,38.15493,3.81,7.6997,4.141,International - Quadrilateral +,98.8571,6.954
WOS:000521511500027,10.1016/j.jmsy.2020.01.009,n/a,Blockchain-based data management for digital twin of product,"Huang, Sihan; Wang, Guoxin; Yan, Yan; Fang, Xiongbing",JOURNAL OF MANUFACTURING SYSTEMS,1201 Management Science and Engineering; 0711 Systems Science,Article,54,n/a,361-371,2020,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000521511500027,44.637795,20.520305633544922,19.944777,3.54,7.6997,7.9219,Domestic - Multiple,98.8571,8.633
WOS:000632618800011,10.1016/j.tmp.2020.100777,n/a,Bibliometric analysis and literature review of ecotourism: Toward sustainable development,"Khanra, Sayantan; Dhir, Amandeep; Kaur, Puneet; Mantymaki, Matti",TOURISM MANAGEMENT PERSPECTIVES,1202 Business Administration; 1201 Management Science and Engineering,Review,37,n/a,n/a,2021,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000632618800011,67.166667,41.03816604614258,64.92593,2.35,3.8501,2.4335,International - Quadrilateral +,95.8651,7.608
WOS:000804927600007,10.1016/j.eswa.2022.117275,n/a,A multi-head attention-based transformer model for traffic flow forecasting with a comparative analysis to recurrent neural networks,"Reza, Selim; Ferreira, Marta Campos; Machado, J. J. M.; Tavares, Joao Manuel R. S.",EXPERT SYSTEMS WITH APPLICATIONS,1201 Management Science and Engineering; 0812 Computer Science and Technology,Article,202,n/a,n/a,2022,158,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000804927600007,20.120267,11.862630844116211,8.956816,7.85,13.3191,17.6402,Domestic - Single,99.7924,8.5
WOS:000880403400001,10.1016/j.jfbs.2021.100422,n/a,Thirty years of research in family business journals: Status quo and future directions,"Rovelli, Paola; Ferasso, Marcos; De Massis, Alfredo; Kraus, Sascha",JOURNAL OF FAMILY BUSINESS STRATEGY,1201 Management Science and Engineering; 1202 Business Administration,Article,13,3,n/a,2022,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000880403400001,25.242424,11.862630844116211,24.747555,6.22,13.2348,6.3441,International - Quadrilateral +,99.7854,7.2
WOS:000604427000001,10.1108/ER-04-2020-0163,n/a,The influence of green HRM practices on green service behaviors: the mediating effect of green knowledge sharing,"Rubel, Mohammad Rabiul Basher; Kee, Daisy Mui Hung; Rimi, Nadia Newaz",EMPLOYEE RELATIONS,1201 Management Science and Engineering; 1202 Business Administration,Article,43,5,996-1015,2021,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000604427000001,12.137931,16.662866592407227,20.543447,12.93,9.4221,7.6423,International - Bilateral,99.3719,2.688
WOS:000657977700001,="10.1177/01492063211018505",n/a,"The Resource-Based View, Resourcefulness, and Resource Management in Startup Firms: A Proposed Research Agenda","Zahra, Shaker A.",JOURNAL OF MANAGEMENT,0402 Psychology; 1201 Management Science and Engineering; 1202 Business Administration,Article,47,7,1841-1860,2021,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000657977700001,46.0,16.662866592407227,12.375293,3.41,9.4221,12.6866,Domestic - Single,99.3719,13.508
WOS:000507398900005,="10.1177/0149206318788435",n/a,Scientific Contributions of Within-Person Research in Management: Making the Juice Worth the Squeeze,"McCormick, Brian W.; Reeves, Cody J.; Downes, Patrick E.; Li, Ning; Ilies, Remus",JOURNAL OF MANAGEMENT,0402 Psychology; 1202 Business Administration; 1201 Management Science and Engineering,Article,46,2,321-350,2020,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000507398900005,57.875,20.520305633544922,25.74316,2.71,7.651,6.0987,International - Bilateral,98.8458,11.79
WOS:000897132300031,10.1007/978-3-031-20077-9_31,n/a,RFLA: Gaussian Receptive Field Based Label Assignment for Tiny Object Detection,"Xu, Chang; Wang, Jinwang; Yang, Wen; Yu, Huai; Yu, Lei; Xia, Gui-Song","COMPUTER VISION, ECCV 2022, PT IX",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0823 Transportation Engineering; 0401 Education; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1010 Medical Technology; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 0402 Psychology; 1302 Music and Dance; 0503 Journalism and Communication; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13669,n/a,526-543,2022,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000897132300031,5.407521,2.7312870025634766,2.913017,29.03,57.4821,53.896,Domestic - Multiple,99.9183,n/a
WOS:000509473400015,10.1287/opre.2019.1902,n/a,Online Decision Making with High-Dimensional Covariates,"Bastani, Hamsa; Bayati, Mohsen",OPERATIONS RESEARCH,1201 Management Science and Engineering; 0711 Systems Science,Article,68,1,276-294,2020,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509473400015,18.455357,20.520305633544922,19.944777,8.51,7.651,7.8717,Domestic - Multiple,98.8458,3.31
WOS:000640552200035,10.1016/j.eswa.2020.114418,n/a,Monarch butterfly optimization: A comprehensive review,"Feng, Yanhong; Deb, Suash; Wang, Gai-Ge; Alavi, Amir H.",EXPERT SYSTEMS WITH APPLICATIONS,1201 Management Science and Engineering; 0812 Computer Science and Technology,Review,168,n/a,n/a,2021,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000640552200035,105.877193,41.03816604614258,64.92593,1.48,3.8257,2.4181,International - Quadrilateral +,95.7379,8.665
WOS:000595313300005,10.1016/j.jii.2020.100173,n/a,Industry 4.0 in the port and maritime industry: A literature review,"de la Pena Zarzuelo, Ignacio; Freire Soeane, Maria Jesus; Lopez Bermudez, Beatriz",JOURNAL OF INDUSTRIAL INFORMATION INTEGRATION,1201 Management Science and Engineering; 0812 Computer Science and Technology,Review,20,n/a,n/a,2020,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000595313300005,135.636364,53.426780700683594,50.848194,1.16,2.9386,3.0876,Domestic - Multiple,92.6781,10.063
WOS:000635451200003,10.1016/j.respol.2021.104218,n/a,How open is innovation? A retrospective and ideas forward,"Dahlander, Linus; Gann, David M.; Wallin, Martin W.",RESEARCH POLICY,1201 Management Science and Engineering,Article,50,4,n/a,2021,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000635451200003,32.592593,16.662866592407227,35.142982,4.82,9.4221,4.4675,International - Quadrilateral +,99.3719,9.473
WOS:000893832000001,10.1108/JKM-03-2022-0156,n/a,Green knowledge management and organizational green culture: an interaction for organizational green innovation and green performance,"Abbas, Jawad; Khan, Shumaila Mazhar",JOURNAL OF KNOWLEDGE MANAGEMENT,1205 Library and Information Science & Archive Management; 1201 Management Science and Engineering,Article,27,7,1852-1870,2022,157,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000893832000001,23.965217,11.862630844116211,11.204523,6.55,13.2348,14.0122,Domestic - Multiple,99.7854,7.0
