Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000562443900017,10.3174/ajnr.A6650,MEDLINE:32586968,COVID-19 Is an Independent Risk Factor for Acute Ischemic Stroke,"Belani, P.; Schefflein, J.; Kihira, S.; Rigney, B.; Delman, B. N.; Mahmoudi, K.; Mocco, J.; Majidi, S.; Yeckley, J.; Aggarwal, A.; Lefton, D.; Doshi, A. H.",AMERICAN JOURNAL OF NEURORADIOLOGY,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine,Article,41,8,1361-1364,2020,136,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000562443900017,18.330247,16.013446807861328,11.742533,7.42,8.4929,11.5818,Domestic - Single,99.1618,3.825
WOS:000674446000018,10.1007/978-1-0716-0239-3_17,MEDLINE:31953825,"Using MetaboAnalyst 4.0 for Metabolomics Data Analysis, Interpretation, and Integration with Other Omics Data","Chong, Jasmine; Xia, Jianguo",COMPUTATIONAL METHODS AND DATA ANALYSIS FOR METABOLOMICS,0906 Veterinary Medicine; 0905 Animal Science; 1003 Stomatology; 0902 Horticulture; 0901 Crop Science; 1007 Pharmaceutical Science; 0804 Instrumentation Science and Technology; 0832 Food Science and Engineering; 0836 Biotechnology and Bioengineering; 1010 Medical Technology; 1009 Special Medicine; 0713 Ecology; 1002 Clinical Medicine; 0710 Biology; 1004 Public Health and Preventive Medicine; 0702 Physics; 1001 Basic Medicine; 0831 Biomedical Engineering; 0812 Computer Science and Technology; 0703 Chemistry; 0820 Oil and Natural Gas Engineering; 0817 Chemical Engineering and Technology; 0830 Environmental Science and Engineering,Article,2104,n/a,337-360,2020,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000674446000018,6.719816,16.013446807861328,11.742533,20.09,8.4304,11.4967,Domestic - Single,99.1503,n/a
WOS:000819831700013,10.1109/TMI.2022.3147426,MEDLINE:35085076,Unsupervised MRI Reconstruction via Zero-Shot Learned Adversarial Transformers,"Korkmaz, Yilmaz; Dar, Salman U. H.; Yurt, Mahmut; Ozbey, Muzaffer; Cukur, Tolga",IEEE TRANSACTIONS ON MEDICAL IMAGING,1010 Medical Technology; 1009 Special Medicine; 0803 Optical Engineering; 0809 Electronic Science and Technology; 0831 Biomedical Engineering; 0812 Computer Science and Technology,Article,41,7,1747-1763,2022,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000819831700013,25.611285,7.982966423034668,7.6377707,5.27,16.911,17.6753,Domestic - Multiple,99.8569,10.6
WOS:000565544600017,10.1016/j.radonc.2020.03.015,MEDLINE:32247206,Primary endpoint analysis of the multicentre phase II hypo-FLAME trial for intermediate and high risk prostate cancer,"Draulans, Cedric; van der Heide, Uulke A.; Haustermans, Karin; Pos, Floris J.; van Zyp, Jochem van der Voort; De Boer, Hans; Groen, Veerle H.; Monninkhof, Evelyn M.; Smeenk, Robert J.; Kunze-Busch, Martina; De Roover, Robin; Depuydt, Tom; Isebaert, Sofie; Kerkmeijer, Linda G. W.",RADIOTHERAPY AND ONCOLOGY,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine,Article,147,n/a,92-98,2020,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000565544600017,28.709141,16.013446807861328,19.71944,4.7,8.4304,6.846,International - Bilateral,99.1503,6.28
WOS:000561055300031,10.1148/radiol.2020192091,MEDLINE:32573386,Prediction of Total Knee Replacement and Diagnosis of Osteoarthritis by Using Deep Learning on Knee Radiographs: Data from the Osteoarthritis Initiative,"Leung, Kevin; Zhang, Bofei; Tan, Jimin; Shen, Yiqiu; Geras, Krzysztof J.; Babb, James S.; Cho, Kyunghyun; Chang, Gregory; Deniz, Cem M.",RADIOLOGY,1010 Medical Technology; 1009 Special Medicine,Article,296,3,584-593,2020,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000561055300031,122.746212,16.013446807861328,15.613042,1.1,8.4304,8.6466,Domestic - Multiple,99.1503,11.105
WOS:001060514300022,10.1109/TMI.2023.3264513,MEDLINE:37018111,H2Former: An Efficient Hierarchical Hybrid Transformer for Medical Image Segmentation,"He, Along; Wang, Kai; Li, Tao; Du, Chengkun; Xia, Shuang; Fu, Huazhu",IEEE TRANSACTIONS ON MEDICAL IMAGING,0803 Optical Engineering; 1009 Special Medicine; 1010 Medical Technology; 0809 Electronic Science and Technology; 0831 Biomedical Engineering; 0812 Computer Science and Technology,Article,42,9,2763-2775,2023,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001060514300022,17.908795,5.027969837188721,6.1589513,7.54,26.8498,21.9193,International - Bilateral,99.9252,8.9
WOS:000740674400013,10.1016/j.prro.2021.09.004,MEDLINE:34688956,External Beam Radiation Therapy for Primary Liver Cancers: An ASTRO Clinical Practice Guideline,"Apisarnthanarax, Smith; Barry, Aisling; Cao, Minsong; Czito, Brian; DeMatteo, Ronald; Drinane, Mary; Hallemeier, Christopher L.; Koay, Eugene J.; Lasley, Foster; Meyer, Jeffrey; Owen, Dawn; Pursley, Jennifer; Schaub, Stephanie K.; Smith, Grace; Venepalli, Neeta K.; Zibari, Gazi; Cardenes, Higinia",PRACTICAL RADIATION ONCOLOGY,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine,Article,12,1,28-51,2022,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000740674400013,9.113043,7.982966423034668,10.161401,14.81,16.911,13.2856,International - Bilateral,99.8569,3.3
WOS:000755623900013,10.2967/jnumed.120.257238,MEDLINE:33712536,Current and Emerging Clinical Applications of PSMA PET Diagnostic Imaging for Prostate Cancer,"Farolfi, Andrea; Calderoni, Letizia; Mattana, Francesco; Mei, Riccardo; Telo, Sivi; Fanti, Stefano; Castellucci, Paolo",JOURNAL OF NUCLEAR MEDICINE,1010 Medical Technology; 1009 Special Medicine,Article,62,5,596-604,2021,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000755623900013,28.381323,10.94115161895752,8.173786,4.76,12.3387,16.5162,Domestic - Single,99.7077,11.082
WOS:000520698300001,10.1007/s00247-020-04656-7,MEDLINE:32162081,Chest computed tomography in children with COVID-19 respiratory infection,"Li, Wei; Cui, Huaqian; Li, Kunwei; Fang, Yijie; Li, Shaolin",PEDIATRIC RADIOLOGY,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine,Article,50,6,796-799,2020,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000520698300001,10.751269,16.013446807861328,11.742533,12.56,8.4304,11.4967,Domestic - Single,99.1503,2.505
WOS:000630837800002,10.1007/s00330-021-07781-5,MEDLINE:33744991,"An international survey on AI in radiology in 1,041 radiologists and radiology residents part 1: fear of replacement, knowledge, and attitude","Huisman, Merel; Ranschaert, Erik; Parker, William; Mastrodicasa, Domenico; Koci, Martin; Pinto de Santos, Daniel; Coppola, Francesca; Morozov, Sergey; Zins, Marc; Bohyn, Cedric; Koc, Ural; Wu, Jie; Veean, Satyam; Fleischmann, Dominik; Leiner, Tim; Willemink, Martin J.",EUROPEAN RADIOLOGY,1010 Medical Technology; 1009 Special Medicine,Article,31,9,7058-7066,2021,135,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000630837800002,19.484,10.94115161895752,26.215649,6.93,12.3387,5.1496,International - Quadrilateral +,99.7077,7.034
WOS:000600731700005,10.1016/j.radonc.2020.09.038,MEDLINE:32987045,"What is plan quality in radiotherapy? The importance of evaluating dose metrics, complexity, and robustness of treatment plans","Hernandez, Victor; Hansen, Christian Ronn; Widesott, Lamberto; Back, Anna; Canters, Richard; Fusella, Marco; Gotstedt, Julia; Jurado-Bruggeman, Diego; Mukumoto, Nobutaka; Kaplan, Laura Patricia; Koniarova, Irena; Piotrowski, Tomasz; Placidi, Lorenzo; Vaniqui, Ana; Jornet, Nuria",RADIOTHERAPY AND ONCOLOGY,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine,Article,153,n/a,26-33,2020,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000600731700005,28.709141,16.013446807861328,39.239822,4.67,8.368,3.4149,International - Quadrilateral +,99.1389,6.28
WOS:000527334900030,10.1016/j.cca.2020.03.031,MEDLINE:32220422,The host's angiotensin-converting enzyme polymorphism may explain epidemiological findings in COVID-19 infections,"Delanghe, Joris R.; Speeckaert, Marijn M.; De Buyzere, Marc L.",CLINICA CHIMICA ACTA,1010 Medical Technology,Editorial Material,505,n/a,192-193,2020,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000527334900030,44.222222,4.6994547843933105,5.0173483,3.03,28.5139,26.7073,Domestic - Multiple,99.6292,3.786
WOS:001415327800025,10.1007/978-3-030-56877-1_25,n/a,Spartan: Efficient and General-Purpose zkSNARKs Without Trusted Setup,"Setty, Srinath","ADVANCES IN CRYPTOLOGY - CRYPTO 2020, PT III",0805 Materials Science and Engineering; 0703 Chemistry; 0814 Civil Engineering; 0708 Geophysics; 0825 Aerospace Science and Technology; 0705 Geography; 0836 Biotechnology and Bioengineering; 1002 Clinical Medicine; 0813 Architecture; 1201 Management Science and Engineering; 0833 Urban and Rural Planning; 0401 Education; 1004 Public Health and Preventive Medicine; 0303 Sociology; 0823 Transportation Engineering; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0712 History of Science and Technology; 0302 Political Science; 0301 Law; 1204 Public Administration; 1205 Library and Information Science & Archive Management; 0831 Biomedical Engineering; 0603 World History; 0810 Information and Communication Engineering; 0503 Journalism and Communication; 1302 Music and Dance; 0101 Philosophy; 1010 Medical Technology; 0811 Control Science and Engineering; 1009 Special Medicine; 0714 Statistics; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0702 Physics; 0701 Mathematics; 0710 Biology; 0835 Software Engineering; 0816 Surveying and Mapping,Proceedings Paper,12172,n/a,704-737,2020,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001415327800025,5.166721,3.2829771041870117,2.8204837,25.94,40.8166,47.5096,Domestic - Single,99.8945,n/a
WOS:000805944600002,10.5858/arpa.2022-0029-SA,MEDLINE:35142798,Placental Tissue Destruction and Insufficiency From COVID-19 Causes Stillbirth and Neonatal Death From Hypoxic-Ischemic Injury,"Schwartz, David A.; Avvad-Portari, Elyzabeth; Babal, Pavel; Baldewijns, Marcella; Blomberg, Marie; Bouachba, Amine; Camacho, Jessica; Collardeau-Frachon, Sophie; Colson, Arthur; Dehaene, Isabelle; Carles Ferreres, Joan; Fitzgerald, Brendan; Garrido-Pontnou, Marta; Gergis, Hazem; Hargitai, Beata; Cecilia Helguera-Repetto, A.; Holmstrom, Sandra; Liliane Irles, Claudine; Leijonhfvud, Asa; Libbrecht, Sasha; Marton, Tamas; McEntagart, Noel; Molina, James T.; Morotti, Raffaella; Nadal, Alfons; Navarro, Alexandra; Nelander, Maria; Oviedo, Angelica; Oyamada Otani, Andre Ricardo; Papadogiannakis, Nikos; Petersen, Astrid C.; Roberts, Drucilla J.; Saad, Ali G.; Sand, Anna; Schoenmakers, Sam; Sehn, Jennifer K.; Simpson, Preston R.; Thomas, Kristen; Yolotzin Valdespino-Vazquez, M.; van der Meeren, Lotte E.; Van Dorpe, Jo; Verdijk, Robert M.; Watkins, Jaclyn C.; Zaigham, Mehreen",ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE,1010 Medical Technology; 1001 Basic Medicine,Article,146,6,660-676,2022,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000805944600002,9.156463,7.982966423034668,18.959572,14.63,16.7857,7.0677,International - Quadrilateral +,99.8534,4.6
WOS:000539023300002,10.1007/978-3-030-35723-8_1,n/a,Neutrophils in the Tumor Microenvironment,"Wu, Lingyun; Saxena, Sugandha; Singh, Rakesh K.","TUMOR MICROENVIRONMENT: HEMATOPOIETIC CELLS, PT A",0906 Veterinary Medicine; 0905 Animal Science; 0701 Mathematics; 0904 Plant Protection; 0401 Education; 0403 Physical Education and Sport Science; 0908 Fisheries; 1003 Stomatology; 0901 Crop Science; 1007 Pharmaceutical Science; 0804 Instrumentation Science and Technology; 0832 Food Science and Engineering; 0402 Psychology; 0836 Biotechnology and Bioengineering; 1010 Medical Technology; 1009 Special Medicine; 0713 Ecology; 0814 Civil Engineering; 1002 Clinical Medicine; 1004 Public Health and Preventive Medicine; 0710 Biology; 0702 Physics; 1001 Basic Medicine; 0831 Biomedical Engineering; 1202 Business Administration; 0812 Computer Science and Technology; 0703 Chemistry; 0805 Materials Science and Engineering; 0830 Environmental Science and Engineering; 1400 Cross-field,Article,1224,n/a,1-20,2020,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000539023300002,17.952763,16.013446807861328,11.742533,7.46,8.368,11.4115,Domestic - Single,99.1389,n/a
WOS:000828684400010,10.1007/978-3-030-45724-2_10,n/a,Implementing Grover Oracles for Quantum Key Search on AES and LowMC,"Jaques, Samuel; Naehrig, Michael; Roetteler, Martin; Virdia, Fernando","ADVANCES IN CRYPTOLOGY - EUROCRYPT 2020, PT II",0805 Materials Science and Engineering; 0703 Chemistry; 0814 Civil Engineering; 0708 Geophysics; 0825 Aerospace Science and Technology; 0705 Geography; 0836 Biotechnology and Bioengineering; 1002 Clinical Medicine; 0813 Architecture; 1201 Management Science and Engineering; 0833 Urban and Rural Planning; 0401 Education; 1004 Public Health and Preventive Medicine; 0303 Sociology; 0823 Transportation Engineering; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0712 History of Science and Technology; 0302 Political Science; 0301 Law; 1204 Public Administration; 1205 Library and Information Science & Archive Management; 0831 Biomedical Engineering; 0603 World History; 0810 Information and Communication Engineering; 0503 Journalism and Communication; 1302 Music and Dance; 0101 Philosophy; 1010 Medical Technology; 0811 Control Science and Engineering; 1009 Special Medicine; 0714 Statistics; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0702 Physics; 0701 Mathematics; 0710 Biology; 0835 Software Engineering; 0816 Surveying and Mapping,Proceedings Paper,12106,n/a,280-310,2020,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000828684400010,5.166721,3.2829771041870117,4.921488,25.94,40.8166,27.2275,International - Bilateral,99.8945,n/a
WOS:000537623700024,10.1016/j.cca.2020.04.026,n/a,IgA-Ab response to spike glycoprotein of SARS-CoV-2 in patients with COVID-19: A longitudinal study,"Padoan, Andrea; Sciacovelli, Laura; Basso, Daniela; Negrini, Davide; Zuin, Silvia; Cosma, Chiara; Faggian, Diego; Matricardi, Paolo; Plebani, Mario",CLINICA CHIMICA ACTA,1010 Medical Technology,Article,507,n/a,164-166,2020,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000537623700024,19.992188,16.013446807861328,19.71944,6.7,8.368,6.7953,International - Bilateral,99.1389,3.786
WOS:000657393700003,10.1016/j.media.2021.102058,MEDLINE:33930829,EndoSLAM dataset and an unsupervised monocular visual odometry and depth estimation approach for endoscopic videos,"Ozyoruk, Kutsev Bengisu; Gokceler, Guliz Irem; Bobrow, Taylor L.; Coskun, Gulfize; Incetan, Kagan; Almalioglu, Yasin; Mahmood, Faisal; Curto, Eva; Perdigoto, Luis; Oliveira, Marina; Sahin, Hasan; Araujo, Helder; Alexandrino, Henrique; Durr, Nicholas J.; Gilbert, Hunter B.; Turan, Mehmet",MEDICAL IMAGE ANALYSIS,1010 Medical Technology; 1009 Special Medicine; 0831 Biomedical Engineering; 0812 Computer Science and Technology,Article,71,n/a,n/a,2021,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000657393700003,45.799517,10.94115161895752,26.215649,2.93,12.2473,5.1115,International - Quadrilateral +,99.7049,13.828
WOS:000502357600008,10.1016/j.neuroimage.2019.116304,MEDLINE:31654760,Decomposing alpha and 1/f brain activities reveals their differential associations with cognitive processing speed,"Ouyang, Guang; Hildebrandt, Andrea; Schmitz, Florian; Herrmann, Christoph S.",NEUROIMAGE,1010 Medical Technology; 1009 Special Medicine; 1001 Basic Medicine,Article,205,n/a,n/a,2020,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000502357600008,32.579498,16.013446807861328,19.71944,4.11,8.368,6.7953,International - Bilateral,99.1389,6.556
WOS:000708885800001,10.1002/hbm.25683,MEDLINE:34668603,Brain functional and effective connectivity based on electroencephalography recordings: A review,"Cao, Jun; Zhao, Yifan; Shan, Xiaocai; Wei, Hua-liang; Guo, Yuzhu; Chen, Liangyu; Erkoyuncu, John Ahmet; Sarrigiannis, Ptolemaios Georgios",HUMAN BRAIN MAPPING,1009 Special Medicine; 1010 Medical Technology; 1001 Basic Medicine,Review,43,2,860-879,2021,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000708885800001,46.0,18.10604476928711,21.020218,2.91,7.4008,6.3748,International - Bilateral,99.0934,5.399
WOS:000591193200003,10.3343/alm.2021.41.1.25,MEDLINE:32829577,Application of Next Generation Sequencing in Laboratory Medicine,"Zhong, Yiming; Xu, Feng; Wu, Jinhua; Schubert, Jeffrey; Li, Marilyn M.",ANNALS OF LABORATORY MEDICINE,1010 Medical Technology,Review,41,1,25-43,2021,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000591193200003,53.8,18.10604476928711,16.730345,2.49,7.4008,8.0094,Domestic - Multiple,99.0934,4.941
WOS:001000823300001,10.1016/j.ultras.2023.107014,MEDLINE:37178485,A review in guided-ultrasonic-wave-based structural health monitoring: From fundamental theory to machine learning techniques,"Yang, Zhengyan; Yang, Hongjuan; Tian, Tong; Deng, Deshuang; Hu, Mutian; Ma, Jitong; Gao, Dongyue; Zhang, Jiaqi; Ma, Shuyi; Yang, Lei; Xu, Hao; Wu, Zhanjun",ULTRASONICS,1009 Special Medicine; 1010 Medical Technology; 0702 Physics,Review,133,n/a,n/a,2023,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001000823300001,50.2,8.816875457763672,8.10415,2.67,15.1981,16.5347,Domestic - Multiple,99.7789,3.8
WOS:001030669300002,10.1186/s12968-023-00942-z,MEDLINE:37474977,4D Flow cardiovascular magnetic resonance consensus statement: 2023 update,"Bissell, Malenka M.; Raimondi, Francesca; Ait Ali, Lamia; Allen, Bradley D.; Barker, Alex J.; Bolger, Ann; Burris, Nicholas; Carhaell, Carl-Johan; Collins, Jeremy D.; Ebbers, Tino; Francois, Christopher J.; Frydrychowicz, Alex; Garg, Pankaj; Geiger, Julia; Ha, Hojin; Hennemuth, Anja; Hope, Michael D.; Hsiao, Albert; Johnson, Kevin; Kozerke, Sebastian; Ma, Liliana E.; Markl, Michael; Martins, Duarte; Messina, Marci; Oechtering, Thekla H.; van Ooij, Pim; Rigsby, Cynthia; Rodriguez-Palomares, Jose; Roest, Arno A. W.; Roldan-Alzate, Alejandro; Schnell, Susanne; Sotelo, Julio; Stuber, Matthias; Syed, Ali B.; Toeger, Johannes; van der Geest, Rob; Westenberg, Jos; Zhong, Liang; Zhong, Yumin; Wieben, Oliver; Dyverfeldt, Petter",JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE,1009 Special Medicine; 1010 Medical Technology; 1002 Clinical Medicine,Review,25,1,n/a,2023,134,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001030669300002,33.625,8.816875457763672,16.2,3.99,15.1981,8.2716,International - Quadrilateral +,99.7789,4.2
WOS:000600796800050,10.1016/j.neuroimage.2020.117441,MEDLINE:33039618,White matter microstructure across the adult lifespan: A mixed longitudinal and cross-sectional study using advanced diffusion models and brain-age prediction,"Beck, Dani; de Lange, Ann-Marie G.; Maximov, Ivan I.; Richard, Genevieve; Andreassen, Ole A.; Nordvik, Jan E.; Westlye, Lars T.",NEUROIMAGE,1010 Medical Technology; 1009 Special Medicine; 1001 Basic Medicine,Article,224,n/a,n/a,2021,133,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000600796800050,20.683478,10.94115161895752,13.294719,6.43,12.1559,10.004,International - Bilateral,99.691,7.4
WOS:000579832400006,10.1016/j.ejmp.2020.08.017,MEDLINE:32942196,Tungsten-based material as promising new lead-free gamma radiation shielding material in nuclear medicine,"Abualroos, Nadin Jamal; Azman, Mira Natasha; Amin, Noorfatin Aida Baharul; Zainon, Rafidah",PHYSICA MEDICA-EUROPEAN JOURNAL OF MEDICAL PHYSICS,1010 Medical Technology; 1009 Special Medicine,Article,78,n/a,48-57,2020,133,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000579832400006,14.387681,16.013446807861328,11.742533,9.24,8.3055,11.3263,Domestic - Single,99.1188,2.685
WOS:000734861300002,10.1016/j.media.2021.102313,MEDLINE:34911012,ResGANet: Residual group attention network for medical image classification and segmentation,"Cheng, Junlong; Tian, Shengwei; Yu, Long; Gao, Chengrui; Kang, Xiaojing; Ma, Xiang; Wu, Weidong; Liu, Shijia; Lu, Hongchun",MEDICAL IMAGE ANALYSIS,1010 Medical Technology; 1009 Special Medicine; 0831 Biomedical Engineering; 0812 Computer Science and Technology,Article,76,n/a,n/a,2021,133,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000734861300002,45.799517,10.94115161895752,10.39627,2.9,12.1559,12.793,Domestic - Multiple,99.691,13.828
WOS:000709361500032,10.1016/j.ijrobp.2021.03.056,MEDLINE:33845146,Quantification of Oxygen Depletion During FLASH Irradiation In Vitro and In Vivo,"Cao, Xu; Zhang, Rongxiao; Esipova, Tatiana V.; Allu, Srinivasa Rao; Ashraf, Ramish; Rahman, Mahbubur; Gunn, Jason R.; Bruza, Petr; Gladstone, David J.; Williams, Benjamin B.; Swartz, Harold M.; Hoopes, P. Jack; Vinogradov, Sergei A.; Pogue, Brian W.",INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine,Article,111,1,240-248,2021,133,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000709361500032,23.847716,10.94115161895752,13.294719,5.58,12.1559,10.004,International - Bilateral,99.691,8.013
WOS:000539159900019,10.2967/jnumed.119.228106,MEDLINE:31732678,Pretreatment <SUP>18</SUP>F-FDG PET/CT Radiomics Predict Local Recurrence in Patients Treated with Stereotactic Body Radiotherapy for Early-Stage Non-Small Cell Lung Cancer: A Multicentric Study,"Dissaux, Gurvan; Visvikis, Dimitris; Da-ano, Ronrick; Pradier, Olivier; Chajon, Enrique; Barillot, Isabelle; Duverge, Loig; Masson, Ingrid; Abgral, Ronan; Ribeiro, Maria-Joao Santiago; Devillers, Anne; Pallardy, Amandine; Fleury, Vincent; Mahe, Marc-Andre; De Crevoisier, Renaud; Hatt, Mathieu; Schick, Ulrike",JOURNAL OF NUCLEAR MEDICINE,1010 Medical Technology; 1009 Special Medicine,Article,61,6,814-820,2020,133,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000539159900019,41.551724,16.013446807861328,15.613042,3.2,8.3055,8.5185,Domestic - Multiple,99.1188,10.057
WOS:000713032300040,10.1007/978-3-030-86520-7_40,n/a,Interpretable Counterfactual Explanations Guided by Prototypes,"Van Looveren, Arnaud; Klaise, Janis","MACHINE LEARNING AND KNOWLEDGE DISCOVERY IN DATABASES, ECML PKDD 2021: RESEARCH TRACK, PT II",0820 Oil and Natural Gas Engineering; 1201 Management Science and Engineering; 0814 Civil Engineering; 0401 Education; 0836 Biotechnology and Bioengineering; 0833 Urban and Rural Planning; 0703 Chemistry; 0810 Information and Communication Engineering; 0303 Sociology; 1204 Public Administration; 0811 Control Science and Engineering; 0301 Law; 1205 Library and Information Science & Archive Management; 0831 Biomedical Engineering; 1010 Medical Technology; 0712 History of Science and Technology; 1302 Music and Dance; 0101 Philosophy; 0714 Statistics; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology,Proceedings Paper,12976,n/a,650-665,2021,133,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000713032300040,3.086684,3.0628349781036377,2.4316783,43.09,43.4238,54.6947,Domestic - Single,99.9288,n/a
