Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000556133800008,10.1007/978-981-15-4272-5_7,MEDLINE:32671742,Autophagy and Ischemic Stroke,"Zhang, Yanlin; Cao, Yongjun; Liu, Chunfeng",AUTOPHAGY: BIOLOGY AND DISEASES: CLINICAL SCIENCE,0906 Veterinary Medicine; 0905 Animal Science; 0701 Mathematics; 0401 Education; 1003 Stomatology; 0403 Physical Education and Sport Science; 0904 Plant Protection; 0901 Crop Science; 0908 Fisheries; 1007 Pharmaceutical Science; 0402 Psychology; 1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine; 1004 Public Health and Preventive Medicine; 0713 Ecology; 0804 Instrumentation Science and Technology; 0836 Biotechnology and Bioengineering; 0710 Biology; 1001 Basic Medicine; 0702 Physics; 0832 Food Science and Engineering; 1202 Business Administration; 0831 Biomedical Engineering; 0814 Civil Engineering; 0812 Computer Science and Technology; 0703 Chemistry; 0805 Materials Science and Engineering; 1400 Cross-field; 0830 Environmental Science and Engineering,Article,1207,n/a,111-134,2020,59,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000556133800008,17.952763,11.55329704284668,10.091751,3.29,5.1068,5.8464,Domestic - Single,98.1249,n/a
WOS:000564482700001,10.1007/s00784-020-03558-0,MEDLINE:32865627,Assessment of gingival thickness using digital file superimposition versus direct clinical measurements,"Couso-Queiruga, Emilio; Tattan, Mustafa; Ahmad, Uzair; Barwacz, Christopher; Gonzalez-Martin, Oscar; Avila-Ortiz, Gustavo",CLINICAL ORAL INVESTIGATIONS,1003 Stomatology,Article,25,4,2353-2361,2020,59,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000564482700001,17.023474,11.55329704284668,13.869919,3.47,5.1068,4.2538,International - Bilateral,98.1249,3.573
WOS:000554401100010,="10.1159/000455376",n/a,Acidic Beverages and Foods Associated with Dental Erosion and Erosive Tooth Wear,"Carvalho, Thiago Saads; Lussi, Adrian",IMPACT OF NUTRITION AND DIET ON ORAL HEALTH,1003 Stomatology; 1004 Public Health and Preventive Medicine,Article,28,n/a,91-98,2020,59,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000554401100010,19.714286,11.55329704284668,10.091751,2.99,5.1068,5.8464,Domestic - Single,98.1249,n/a
WOS:000515388400129,10.3390/jcm9010129,MEDLINE:31906598,Accuracy of Computer-Aided Dynamic Navigation Compared to Computer-Aided Static Procedure for Endodontic Access Cavities: An In Vitro Study,"Zubizarreta-Macho, Alvaro; de Pedro Munoz, Ana; Riad Deglow, Elena; Agustin-Panadero, Ruben; Mena Alvarez, Jesus",JOURNAL OF CLINICAL MEDICINE,1003 Stomatology,Article,9,1,n/a,2020,59,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000515388400129,16.70944,11.55329704284668,11.178629,3.53,5.1068,5.2779,Domestic - Multiple,98.1249,4.242
WOS:000521484200001,10.1186/s12903-020-01071-0,MEDLINE:32188456,Undergraduate dental students' perspective on the implementation of digital dentistry in the preclinical curriculum: a questionnaire survey,"Schlenz, Maximiliane Amelie; Michel, Karin; Wegner, Kerstin; Schmidt, Alexander; Rehmann, Peter; Woestmann, Bernd",BMC ORAL HEALTH,1003 Stomatology,Article,20,1,n/a,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000521484200001,17.485981,11.55329704284668,10.091751,3.32,5.0202,5.7473,Domestic - Single,98.0686,2.757
WOS:000614247700001,10.1111/jcpe.13424,MEDLINE:33465812,Ultrasonographic tissue perfusion analysis at implant and palatal donor sites following soft tissue augmentation: A clinical pilot study,"Tavelli, Lorenzo; Barootchi, Shayan; Majzoub, Jad; Chan, Hsun-Liang; Giannobile, William, V; Wang, Hom-Lay; Kripfgans, Oliver D.",JOURNAL OF CLINICAL PERIODONTOLOGY,1003 Stomatology,Article,48,4,602-614,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000614247700001,25.116667,7.781278133392334,7.6923723,2.31,7.4538,7.5399,Domestic - Multiple,99.2782,7.478
WOS:000558760300001,10.1111/cid.12903,MEDLINE:32250061,The influence of submerged healing abutment or subcrestal implant placement on soft tissue thickness and crestal bone stability. A 2-year randomized clinical trial,"Linkevicius, Tomas; Puisys, Algirdas; Linkevicius, Rokas; Alkimavicius, Jonas; Gineviciute, Evelina; Linkeviciene, Laura",CLINICAL IMPLANT DENTISTRY AND RELATED RESEARCH,1003 Stomatology,Article,22,4,497-506,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000558760300001,18.350649,11.55329704284668,11.178629,3.16,5.0202,5.1885,Domestic - Multiple,98.0686,3.932
WOS:000586858800001,10.1111/aej.12454,MEDLINE:33159714,Root and canal morphology of the anterior permanent dentition in Malaysian population using two classification systems: A CBCT clinical study,"Karobari, Mohmed Isaqali; Noorani, Tahir Yusuf; Halim, Mohamad Syahrizal; Ahmed, Hany Mohamed Aly",AUSTRALIAN ENDODONTIC JOURNAL,1003 Stomatology,Article,47,2,202-216,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000586858800001,9.866667,11.55329704284668,11.178629,5.88,5.0202,5.1885,Domestic - Multiple,98.0686,1.659
WOS:000604780000022,10.1016/j.jds.2020.08.001,MEDLINE:33384837,Review article Odontogenic maxillary sinusitis: A comprehensive review,"Psillas, George; Papaioannou, Despoina; Petsali, Spyridoula; Dimas, Grigorios George; Constantinidis, Jiannis",JOURNAL OF DENTAL SCIENCES,1003 Stomatology,Review,16,1,474-481,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000604780000022,45.0,18.280710220336914,15.146153,1.29,3.1727,3.8294,Domestic - Single,94.3655,3.719
WOS:000533296100001,="10.1177/2380084420921353",MEDLINE:32392438,Recombinant Human Platelet-Derived Growth Factor: A Systematic Review of Clinical Findings in Oral Regenerative Procedures,"Tavelli, L.; Ravida, A.; Barootchi, S.; Chambrone, L.; Giannobile, W., V",JDR CLINICAL & TRANSLATIONAL RESEARCH,1003 Stomatology,Review,6,2,161-173,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000533296100001,24.166667,28.571134567260742,43.609524,2.4,2.03,1.33,International - Trilateral,89.3299,n/a
WOS:000607255800005,10.1007/978-3-030-57369-0_3,MEDLINE:33332002,Neuropharmacological Effects of the Main Phytocannabinoids: A Narrative Review,"dos Santos, Rafael G.; Hallak, Jaime E. C.; Crippa, Jose Alexandre S.",CANNABINOIDS AND NEUROPSYCHIATRIC DISORDERS,1009 Special Medicine; 1010 Medical Technology; 1003 Stomatology; 0403 Physical Education and Sport Science; 0401 Education; 0906 Veterinary Medicine; 1002 Clinical Medicine; 0701 Mathematics; 0905 Animal Science; 0908 Fisheries; 0402 Psychology; 0904 Plant Protection; 1007 Pharmaceutical Science; 1004 Public Health and Preventive Medicine; 1001 Basic Medicine; 0713 Ecology; 0831 Biomedical Engineering; 0710 Biology; 0901 Crop Science; 0836 Biotechnology and Bioengineering; 1202 Business Administration; 1400 Cross-field; 0804 Instrumentation Science and Technology; 0812 Computer Science and Technology; 0832 Food Science and Engineering; 0703 Chemistry; 0702 Physics; 0814 Civil Engineering; 0830 Environmental Science and Engineering; 0805 Materials Science and Engineering,Review,1264,n/a,29-45,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000607255800005,8.709677,18.280710220336914,15.75,6.66,3.1727,3.6825,Domestic - Multiple,94.3655,n/a
WOS:000545107000001,="10.1177/0022034520940288",MEDLINE:32614681,"Modeling of the Transmission of Coronaviruses, Measles Virus, Influenza Virus,Mycobacterium tuberculosis, andLegionella pneumophilain Dental Clinics","Zemouri, C.; Awad, S. F.; Volgenant, C. M. C.; Crielaard, W.; Laheij, A. M. G. A.; de Soet, J. J.",JOURNAL OF DENTAL RESEARCH,1003 Stomatology,Article,99,10,1192-1198,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000545107000001,39.728814,11.55329704284668,13.869919,1.46,5.0202,4.1817,International - Bilateral,98.0686,6.116
WOS:000531031600019,10.1016/j.prosdent.2019.05.004,MEDLINE:31383525,"Microstructural, physical, and optical characterization of high-translucency zirconia ceramics","Sen, Nazmiye; Isler, Sabire",JOURNAL OF PROSTHETIC DENTISTRY,1003 Stomatology,Article,123,5,761-768,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000531031600019,21.335793,11.55329704284668,10.091751,2.72,5.0202,5.7473,Domestic - Single,98.0686,3.426
WOS:000834280400001,10.1111/prd.12452,MEDLINE:35913583,Mental health and periodontal and peri-implant diseases,"Ball, Jake; Darby, Ivan",PERIODONTOLOGY 2000,1003 Stomatology,Review,90,1,106-124,2022,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000834280400001,58.272727,13.027153968811035,11.104412,1.0,4.4522,5.2231,Domestic - Multiple,96.8146,18.6
WOS:000799321600001,10.1016/j.dental.2022.04.011,MEDLINE:35450705,Mechanical properties-translucency-microstructure relationships in commercial monolayer and multilayer monolithic zirconia ceramics,"Cokic, Stevan M.; Condor, Mar; Vleugels, Jef; Van Meerbeek, Bart; Van Oosterwyck, Hans; Inokoshi, Masanao; Zhang, Fei",DENTAL MATERIALS,1003 Stomatology; 0805 Materials Science and Engineering,Article,38,5,797-810,2022,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000799321600001,15.441624,5.990482330322266,7.1011534,3.76,9.682,8.1677,International - Bilateral,99.7504,5.0
WOS:000552425700005,10.1111/jcpe.13275,MEDLINE:32716118,Mechanical plaque removal of periodontal maintenance patients: A systematic review and network meta-analysis,"Slot, Dagmar E.; Valkenburg, Cees; Van der Weijden, G. A. (Fridus)",JOURNAL OF CLINICAL PERIODONTOLOGY,1003 Stomatology,Review,47,n/a,107-124,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000552425700005,76.033333,28.571134567260742,21.12,0.76,2.03,2.7462,Domestic - Multiple,89.3299,8.728
WOS:000510848800011,10.1016/j.oraloncology.2019.104530,MEDLINE:31881447,Low skeletal muscle mass is a strong predictive factor for surgical complications and a prognostic factor in oral cancer patients undergoing mandibular reconstruction with a free fibula flap,"Ansari, E.; Chargi, N.; van Gemert, J. T. M.; van Es, R. J. J.; Dieleman, F. J.; Rosenberg, A. J. W. P.; Van Cann, E. M.; de Bree, R.",ORAL ONCOLOGY,1003 Stomatology; 1002 Clinical Medicine,Article,101,n/a,n/a,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000510848800011,19.045045,11.55329704284668,10.091751,3.05,5.0202,5.7473,Domestic - Single,98.0686,5.337
WOS:000703789300004,10.1007/978-3-030-62026-4_3,MEDLINE:34370286,Iron Homeostasis and Metabolism: Two Sides of a Coin,"Venkataramani, Vivek",FERROPTOSIS: MECHANISM AND DISEASES,0906 Veterinary Medicine; 0905 Animal Science; 1003 Stomatology; 0904 Plant Protection; 0701 Mathematics; 0401 Education; 0403 Physical Education and Sport Science; 0908 Fisheries; 0901 Crop Science; 1007 Pharmaceutical Science; 0402 Psychology; 1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine; 0713 Ecology; 1004 Public Health and Preventive Medicine; 0804 Instrumentation Science and Technology; 0710 Biology; 1001 Basic Medicine; 0836 Biotechnology and Bioengineering; 0702 Physics; 1202 Business Administration; 0832 Food Science and Engineering; 0814 Civil Engineering; 0831 Biomedical Engineering; 0812 Computer Science and Technology; 0703 Chemistry; 0805 Materials Science and Engineering; 0830 Environmental Science and Engineering; 1400 Cross-field,Article,1301,n/a,25-40,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000703789300004,9.133274,7.781278133392334,6.66155,6.35,7.4538,8.7067,Domestic - Single,99.2782,n/a
WOS:000612791200001,10.1111/jre.12816,MEDLINE:33512709,Ingestion of Porphyromonas gingivalis exacerbates colitis via intestinal epithelial barrier disruption in mice,"Tsuzuno, Takahiro; Takahashi, Naoki; Yamada-Hara, Miki; Yokoji-Takeuchi, Mai; Sulijaya, Benso; Aoki-Nonaka, Yukari; Matsugishi, Aoi; Katakura, Kyoko; Tabeta, Koichi; Yamazaki, Kazuhisa",JOURNAL OF PERIODONTAL RESEARCH,1003 Stomatology,Article,56,2,275-288,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000612791200001,13.186813,7.781278133392334,9.039933,4.4,7.4538,6.416,International - Bilateral,99.2782,3.946
WOS:000655904400001,10.1111/jopr.13358,MEDLINE:33829613,Influence of Liquid on the Tooth Surface on the Accuracy of Intraoral Scanners: An In Vitro Study,"Chen, Yuming; Zhai, Zhihao; Li, Hefei; Yamada, Shuhei; Matsuoka, Takashi; Ono, Shinji; Nakano, Tamaki",JOURNAL OF PROSTHODONTICS-IMPLANT ESTHETIC AND RECONSTRUCTIVE DENTISTRY,1003 Stomatology,Article,31,1,59-64,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000655904400001,13.063492,7.781278133392334,6.66155,4.44,7.4538,8.7067,Domestic - Single,99.2782,3.485
WOS:000834954400001,10.1111/prd.12457,MEDLINE:35916870,Inflammation as a link between periodontal disease and obesity,"Pamuk, Ferda; Kantarci, Alpdogan",PERIODONTOLOGY 2000,1003 Stomatology,Review,90,1,186-196,2022,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000834954400001,58.272727,13.027153968811035,15.047847,1.0,4.4522,3.8544,International - Bilateral,96.8146,18.6
WOS:000514800100003,10.1016/j.jpor.2019.05.005,MEDLINE:31227447,Full arch precision of six intraoral scanners in vitro,"Osnes, C. A.; Wu, J. H.; Venezia, P.; Ferrari, M.; Keeling, A. J.",JOURNAL OF PROSTHODONTIC RESEARCH,1003 Stomatology,Article,64,1,6-11,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000514800100003,20.471429,11.55329704284668,13.869919,2.83,5.0202,4.1817,International - Bilateral,98.0686,4.642
WOS:000825407100001,10.1038/s41368-022-00186-0,MEDLINE:35835750,Expert consensus on early childhood caries management,"Zou, Jing; Du, Qin; Ge, Lihong; Wang, Jun; Wang, Xiaojing; Li, Yuqing; Song, Guangtai; Zhao, Wei; Chen, Xu; Jiang, Beizhan; Mei, Yufeng; Huang, Yang; Deng, Shuli; Zhang, Hongmei; Li, Yanhong; Zhou, Xuedong",INTERNATIONAL JOURNAL OF ORAL SCIENCE,1003 Stomatology,Review,14,1,n/a,2022,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000825407100001,68.0,13.027153968811035,11.104412,0.85,4.4522,5.2231,Domestic - Multiple,96.8146,14.9
WOS:000687391900018,10.1016/j.prosdent.2020.04.028,MEDLINE:32807402,Evaluation of intaglio surface trueness and margin quality of interim crowns in accordance with the build angle of stereolithography apparatus 3-dimensional printing,"Yu, Beom-Young; Son, Keunbada; Lee, Kyu-Bok",JOURNAL OF PROSTHETIC DENTISTRY,1003 Stomatology,Article,126,2,231-237,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000687391900018,14.617857,7.781278133392334,6.66155,3.97,7.4538,8.7067,Domestic - Single,99.2782,4.148
WOS:000545539400006,10.1007/978-1-4939-9773-2_5,MEDLINE:31502149,Detection of Microsatellite Instability Biomarkers via Next-Generation Sequencing,"Bonneville, Russell; Krook, Melanie A.; Chen, Hui-Zi; Smith, Amy; Samorodnitsky, Eric; Wing, Michele R.; Reeser, Julie W.; Roychowdhury, Sameek",BIOMARKERS FOR IMMUNOTHERAPY OF CANCER: METHODS AND PROTOCOLS,0906 Veterinary Medicine; 0905 Animal Science; 1003 Stomatology; 0902 Horticulture; 0901 Crop Science; 1007 Pharmaceutical Science; 1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine; 1004 Public Health and Preventive Medicine; 0713 Ecology; 0804 Instrumentation Science and Technology; 0836 Biotechnology and Bioengineering; 0710 Biology; 1001 Basic Medicine; 0702 Physics; 0832 Food Science and Engineering; 0831 Biomedical Engineering; 0812 Computer Science and Technology; 0703 Chemistry; 0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering; 0817 Chemical Engineering and Technology,Article,2055,n/a,119-132,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000545539400006,6.719816,11.55329704284668,11.178629,8.63,5.0202,5.1885,Domestic - Multiple,98.0686,n/a
WOS:001112326600001,10.1016/j.prosdent.2021.10.017,MEDLINE:34998582,"Clinical evaluation of the effects of cutting off, overlapping, and rescanning procedures on intraoral scanning accuracy","Revilla-Leon, Marta; Sicilia, Elena; Agustin-Panadero, Ruben; Gomez-Polo, Miguel; Kois, John C.",JOURNAL OF PROSTHETIC DENTISTRY,1003 Stomatology,Article,130,5,746-754,2023,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001112326600001,6.963211,3.7794735431671143,4.6922345,8.33,15.3461,12.3608,International - Bilateral,99.891,4.3
WOS:000697095200011,10.1016/j.jdent.2021.103735,MEDLINE:34182058,Awareness and barriers to sustainability in dentistry: A scoping review,"Martin, Nicolas; Sheppard, Madison; Gorasia, GaneshParth; Arora, Pranav; Cooper, Matthew; Mulligan, Steven",JOURNAL OF DENTISTRY,1003 Stomatology,Review,112,n/a,n/a,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000697095200011,37.216216,18.280710220336914,15.146153,1.56,3.1727,3.8294,Domestic - Single,94.3655,4.991
WOS:000539038900008,10.1007/978-3-030-12457-1_8,MEDLINE:31646511,An Update to Calcium Binding Proteins,"Elies, Jacobo; Yanez, Matilde; Pereira, Thiago M. C.; Gil-Longo, Jose; MacDougall, David A.; Campos-Toimil, Manuel","CALCIUM SIGNALING, 2ND EDITION",0906 Veterinary Medicine; 0905 Animal Science; 0701 Mathematics; 0401 Education; 1003 Stomatology; 0403 Physical Education and Sport Science; 0904 Plant Protection; 0901 Crop Science; 0908 Fisheries; 1007 Pharmaceutical Science; 0402 Psychology; 1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine; 1004 Public Health and Preventive Medicine; 0713 Ecology; 0804 Instrumentation Science and Technology; 0836 Biotechnology and Bioengineering; 0710 Biology; 1001 Basic Medicine; 0702 Physics; 1202 Business Administration; 0832 Food Science and Engineering; 0831 Biomedical Engineering; 0814 Civil Engineering; 0812 Computer Science and Technology; 0703 Chemistry; 0805 Materials Science and Engineering; 1400 Cross-field; 0830 Environmental Science and Engineering,Article,1131,n/a,183-213,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000539038900008,17.952763,11.55329704284668,15.482142,3.23,5.0202,3.7463,International - Trilateral,98.0686,n/a
WOS:000546504400015,10.1007/978-3-030-32633-3_15,MEDLINE:32468465,Alzheimer's Disease Therapeutic Approaches,"Revi, Maria",GENEDIS 2018: GENETICS AND NEURODEGENERATION,0906 Veterinary Medicine; 0905 Animal Science; 0701 Mathematics; 0401 Education; 1003 Stomatology; 0403 Physical Education and Sport Science; 0904 Plant Protection; 0901 Crop Science; 0908 Fisheries; 1007 Pharmaceutical Science; 0402 Psychology; 1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine; 1004 Public Health and Preventive Medicine; 0713 Ecology; 0804 Instrumentation Science and Technology; 0836 Biotechnology and Bioengineering; 0710 Biology; 1001 Basic Medicine; 0702 Physics; 1202 Business Administration; 0832 Food Science and Engineering; 0831 Biomedical Engineering; 0814 Civil Engineering; 0812 Computer Science and Technology; 0703 Chemistry; 0805 Materials Science and Engineering; 1400 Cross-field; 0830 Environmental Science and Engineering,Article,1195,n/a,105-116,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546504400015,17.952763,11.55329704284668,10.091751,3.23,5.0202,5.7473,Domestic - Single,98.0686,n/a
WOS:000687708800001,10.1002/JPER.21-0272,MEDLINE:34347879,A case-control study on the association between periodontitis and coronavirus disease (COVID-19),"Anand, Pradeep S.; Jadhav, Pranavi; Kamath, Kavitha P.; Kumar, Salavadi Revanth; Vijayalaxmi, Sandapola; Anil, Sukumaran",JOURNAL OF PERIODONTOLOGY,1003 Stomatology,Article,93,4,584-590,2021,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000687708800001,17.328571,7.781278133392334,9.039933,3.35,7.4538,6.416,International - Bilateral,99.2782,4.494
WOS:000905781600001,10.1111/prd.12466,MEDLINE:36583690,"Wound healing dynamics, morbidity, and complications of palatal soft-tissue harvesting","Tavelli, Lorenzo; Barootchi, Shayan; Stefanini, Martina; Zucchelli, Giovanni; Giannobile, William V.; Wang, Hom-Lay",PERIODONTOLOGY 2000,1003 Stomatology,Review,92,1,90-119,2022,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000905781600001,58.272727,13.027153968811035,15.047847,0.98,4.3755,3.7879,International - Bilateral,96.7102,18.6
WOS:000572279700001,10.1111/idj.12617,n/a,Treatment of gingival recession: when and how?,"Imber, Jean-Claude; Kasaj, Adrian",INTERNATIONAL DENTAL JOURNAL,1003 Stomatology,Review,71,3,178-187,2020,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000572279700001,72.666667,28.571134567260742,36.644188,0.78,1.995,1.5555,International - Bilateral,89.1237,2.512
WOS:000531040100017,10.1111/prd.12325,MEDLINE:32385884,Primer on etiology and treatment of progressive/severe periodontitis: A systemic health perspective,"Slots, Jorgen",PERIODONTOLOGY 2000,1003 Stomatology,Review,83,1,272-276,2020,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000531040100017,101.532258,28.571134567260742,23.63293,0.56,1.995,2.4119,Domestic - Single,89.1237,7.589
WOS:000507518000004,10.11607/ofph.2386,MEDLINE:31465030,Prevalence and Overlaps of Headaches and Pain-Related Temporomandibular Disorders Among the Polish Urban Population,"Wieckiewicz, Mieszko; Grychowska, Natalia; Nahajowski, Marek; Hnitecka, Sylwia; Kempiak, Karolina; Charemska, Karolina; Balicz, Agnieszka; Chirkowska, Anna; Zietek, Marek; Winocur, Efraim",JOURNAL OF ORAL & FACIAL PAIN AND HEADACHE,1003 Stomatology,Article,34,1,31-39,2020,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000507518000004,15.085714,11.55329704284668,13.869919,3.78,4.9337,4.1096,International - Bilateral,98.0066,1.871
WOS:000596583600001,10.1186/s40729-020-00276-w,MEDLINE:33251566,Potential risk factors for early and late dental implant failure: a retrospective clinical study on 9080 implants,"Staedt, Henning; Rossa, Martin; Lehmann, Karl Martin; Al-Nawas, Bilal; Kaemmerer, Peer W.; Heimes, Diana",INTERNATIONAL JOURNAL OF IMPLANT DENTISTRY,1003 Stomatology,Article,6,1,n/a,2020,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000596583600001,15.0,11.55329704284668,11.178629,3.8,4.9337,5.099,Domestic - Multiple,98.0066,2.384
WOS:000672441000001,10.1111/jre.12915,MEDLINE:34254681,Porphyromonas gingivalis survival skills: Immune evasion,"Zheng, Shaowen; Yu, Shiwen; Fan, Xiaomiao; Zhang, Yonghuan; Sun, Yangyang; Li Lin; Wang, Hongyan; Pan, Yaping; Li, Chen",JOURNAL OF PERIODONTAL RESEARCH,1003 Stomatology,Review,56,6,1007-1018,2021,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000672441000001,23.333333,18.280710220336914,15.75,2.44,3.118,3.619,Domestic - Multiple,94.1624,3.946
