Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000567525400046,10.1126/science.abc8511,MEDLINE:32669297,Deep immune profiling of COVID-19 patients reveals distinct immunotypes with therapeutic implications,"Mathew, Divij; Giles, Josephine R.; Baxter, Amy E.; Oldridge, Derek A.; Greenplate, Allison R.; Wu, Jennifer E.; Alanio, Cecile; Kuri-Cervantes, Leticia; Pampena, M. Betina; D'Andrea, Kurt; Manne, Sasikanth; Chen, Zeyu; Huang, Yinghui Jane; Reilly, John P.; Weisman, Ariel R.; Ittner, Caroline A. G.; Kuthuru, Oliva; Dougherty, Jeanette; Nzingha, Kito; Han, Nicholas; Kim, Justin; Pattekar, Ajinkya; Goodwin, Eileen C.; Anderson, Elizabeth M.; Weirick, Madison E.; Gouma, Sigrid; Arevalo, Claudia P.; Bolton, Marcus J.; Chen, Fang; Lacey, Simon F.; Ramage, Holly; Cherry, Sara; Hensley, Scott E.; Apostolidis, Sokratis A.; Huang, Alexander C.; Vella, Laura A.; Betts, Michael R.; Meyer, Nuala J.; Wherry, E. John",SCIENCE,1001 Basic Medicine,Article,369,6508,1209-+,2020,922,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000567525400046,269.091153,20.340620040893555,19.044899,3.43,45.328,48.4119,Domestic - Multiple,99.9565,47.728
WOS:000521944900017,10.3390/cells9020276,MEDLINE:31979244,miRNAs as Biomarkers in Disease: Latest Findings Regarding Their Role in Diagnosis and Prognosis,"Condrat, Carmen Elena; Thompson, Dana Claudia; Barbu, Madalina Gabriela; Bugnar, Oana Larisa; Boboc, Andreea; Cretoiu, Dragos; Suciu, Nicolae; Cretoiu, Sanda Maria; Voinea, Silviu Cristian",CELLS,1001 Basic Medicine; 0710 Biology,Review,9,2,n/a,2020,921,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000521944900017,54.780303,47.029273986816406,45.236877,16.81,19.5835,20.3595,Domestic - Multiple,99.7883,6.6
WOS:000761260700004,10.1016/j.bbi.2021.12.020,MEDLINE:34973396,Fatigue and cognitive impairment in Post-COVID-19 Syndrome: A systematic review and meta-analysis,"Ceban, Felicia; Ling, Susan; Lui, Leanna M. W.; Lee, Yena; Gill, Hartej; Teopiz, Kayla M.; Rodrigues, Nelson B.; Subramaniapillai, Mehala; Di Vincenzo, Joshua D.; Cao, Bing; Lin, Kangguang; Mansur, Rodrigo B.; Ho, Roger C.; Rosenblat, Joshua D.; Miskowiak, Kamilla W.; Vinberg, Maj; Maletic, Vladimir; McIntyre, Roger S.",BRAIN BEHAVIOR AND IMMUNITY,1002 Clinical Medicine; 1001 Basic Medicine,Review,101,n/a,93-135,2022,916,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000761260700004,116.636364,22.716196060180664,33.244335,7.85,40.3237,27.5536,International - Quadrilateral +,99.9696,15.1
WOS:000551231700014,10.3201/eid2607.200282,MEDLINE:32255761,High Contagiousness and Rapid Spread of Severe Acute Respiratory Syndrome Coronavirus 2,"Sanche, Steven; Lin, Yen Ting; Xu, Chonggang; Romero-Severson, Ethan; Hengartner, Nick; Ke, Ruian",EMERGING INFECTIOUS DISEASES,1001 Basic Medicine; 1004 Public Health and Preventive Medicine,Article,26,7,1470-1477,2020,914,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000551231700014,43.664908,20.340620040893555,15.702932,20.93,44.9347,58.2057,Domestic - Single,99.956,6.883
WOS:001207696406056,n/a,n/a,Training Generative Adversarial Networks with Limited Data,"Karras, Tero; Aittala, Miika; Hellsten, Janne; Laine, Samuli; Lehtinen, Jaakko; Aila, Timo","ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 33, NEURIPS 2020",1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,33,n/a,n/a,2020,913,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001207696406056,35.714844,3.4453561305999756,4.90656,25.56,264.9944,186.0774,International - Bilateral,99.9822,n/a
WOS:000599145600003,="10.2196/22817",MEDLINE:32897868,Investigating Mental Health of US College Students During the COVID-19 Pandemic: Cross-Sectional Survey Study,"Wang, Xiaomei; Hegde, Sudeep; Son, Changwon; Keller, Bruce; Smith, Alec; Sasangohar, Farzan",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,22,9,n/a,2020,908,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000599145600003,34.727854,20.340620040893555,19.044899,26.15,44.6397,47.6768,Domestic - Multiple,99.9555,5.428
WOS:000542965400006,10.1016/j.bbi.2020.03.028,MEDLINE:32240764,Impact on mental health and perceptions of psychological care among medical and nursing staff in Wuhan during the 2019 novel coronavirus disease outbreak: A cross-sectional study,"Kang, Lijun; Ma, Simeng; Chen, Min; Yang, Jun; Wang, Ying; Li, Ruiting; Yao, Lihua; Bai, Hanping; Cai, Zhongxiang; Yang, Bing Xiang; Hu, Shaohua; Zhang, Kerang; Wang, Gaohua; Ma, Ci; Liu, Zhongchun",BRAIN BEHAVIOR AND IMMUNITY,1001 Basic Medicine; 1002 Clinical Medicine,Article,87,n/a,11-17,2020,907,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000542965400006,62.750789,20.340620040893555,23.734728,14.45,44.5906,38.214,International - Bilateral,99.955,7.217
WOS:000520110400005,10.1016/j.ccell.2020.02.004,MEDLINE:32183948,m<SUP>6</SUP>A Modification in Coding and Non-coding RNAs: Roles and Therapeutic Implications in Cancer,"Huang, Huilin; Weng, Hengyou; Chen, Jianjun",CANCER CELL,1002 Clinical Medicine; 1001 Basic Medicine; 0710 Biology,Review,37,3,270-288,2020,906,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000520110400005,400.526316,47.029273986816406,52.879356,2.26,19.2646,17.1333,International - Bilateral,99.7821,31.743
WOS:000601135800001,10.1038/s41577-020-00479-7,MEDLINE:33353987,A guide to vaccinology: from basic principles to new developments,"Pollard, Andrew J.; Bijker, Else M.",NATURE REVIEWS IMMUNOLOGY,1001 Basic Medicine,Review,21,2,83-100,2020,906,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000601135800001,475.745455,47.029273986816406,45.236877,1.9,19.2646,20.0279,Domestic - Multiple,99.7821,53.106
WOS:000508149300001,10.1038/s41422-019-0263-3,MEDLINE:31949285,The role of ferroptosis in ionizing radiation-induced cell death and tumor suppression,"Lei, Guang; Zhang, Yilei; Koppula, Pranavi; Liu, Xiaoguang; Zhang, Jie; Lin, Steven H.; Ajani, Jaffer A.; Xiao, Qin; Liao, Zhongxing; Wang, Hui; Gan, Boyi",CELL RESEARCH,1001 Basic Medicine; 0710 Biology,Article,30,2,146-162,2020,905,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508149300001,126.65,20.340620040893555,23.734728,7.15,44.4923,38.1298,International - Bilateral,99.9544,25.617
WOS:000555954800007,10.1038/s41422-020-0343-4,MEDLINE:32467592,Immune checkpoint signaling and cancer immunotherapy,"He, Xing; Xu, Chenqi",CELL RESEARCH,1001 Basic Medicine; 0710 Biology,Review,30,8,660-669,2020,905,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000555954800007,634.769231,47.029273986816406,45.236877,1.43,19.2433,20.0058,Domestic - Multiple,99.7791,25.617
WOS:000577906300001,10.1007/s00018-020-03656-y,MEDLINE:33057840,TLR4 and CD14 trafficking and its influence on LPS-induced pro-inflammatory signaling,"Ciesielska, Anna; Matyjek, Marta; Kwiatkowska, Katarzyna",CELLULAR AND MOLECULAR LIFE SCIENCES,1001 Basic Medicine; 0710 Biology,Review,78,4,1233-1261,2020,904,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000577906300001,52.382883,47.029273986816406,42.237686,17.26,19.2221,21.4027,Domestic - Single,99.776,9.261
WOS:000922928203060,n/a,n/a,Implicit Sparse Regularization: The Impact of Depth and Early Stopping,"Li, Jiangyuan; Nguyen, Thanh V.; Hegde, Chinmay; Wong, Raymond K. W.",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 34 (NEURIPS 2021),1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,34,n/a,n/a,2021,904,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000922928203060,20.667952,3.8683371543884277,3.9767098,43.74,233.6921,227.3236,Domestic - Multiple,99.9866,n/a
WOS:000925183303027,n/a,n/a,Transformer in Transformer,"Han, Kai; Xiao, An; Wu, Enhua; Guo, Jianyuan; Xu, Chunjing; Wang, Yunhe",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 34 (NEURIPS 2021),1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,n/a,2021,903,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000925183303027,20.667952,3.8683371543884277,3.9767098,43.69,233.4336,227.0721,Domestic - Multiple,99.9839,n/a
WOS:000749438100008,10.1038/s41590-021-01122-w,MEDLINE:35105982,The T cell immune response against SARS-CoV-2,"Moss, Paul",NATURE IMMUNOLOGY,1001 Basic Medicine,Review,23,2,186-193,2022,900,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000749438100008,289.666667,22.716196060180664,20.804178,3.11,39.6193,43.2605,Domestic - Single,99.9665,30.5
WOS:000904116000001,10.1007/978-3-031-20047-2_1,n/a,ByteTrack: Multi-object Tracking by Associating Every Detection Box,"Zhang, Yifu; Sun, Peize; Jiang, Yi; Yu, Dongdong; Weng, Fucheng; Yuan, Zehuan; Luo, Ping; Liu, Wenyu; Wang, Xinggang","COMPUTER VISION, ECCV 2022, PT XXII",0814 Civil Engineering; 0805 Materials Science and Engineering; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 0836 Biotechnology and Bioengineering; 1002 Clinical Medicine; 0705 Geography; 0301 Law; 0825 Aerospace Science and Technology; 0810 Information and Communication Engineering; 0813 Architecture; 0811 Control Science and Engineering; 0703 Chemistry; 0708 Geophysics; 0303 Sociology; 1201 Management Science and Engineering; 0831 Biomedical Engineering; 0401 Education; 1302 Music and Dance; 0823 Transportation Engineering; 0302 Political Science; 0712 History of Science and Technology; 1202 Business Administration; 0101 Philosophy; 1205 Library and Information Science & Archive Management; 0603 World History; 1204 Public Administration; 1010 Medical Technology; 1009 Special Medicine; 1004 Public Health and Preventive Medicine; 0503 Journalism and Communication; 0714 Statistics; 0835 Software Engineering; 0702 Physics; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13682,n/a,1-21,2022,898,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000904116000001,5.407521,3.473634719848633,3.7281477,166.07,258.5188,240.8703,Domestic - Multiple,99.9827,n/a
WOS:000545983200001,10.1111/his.14134,MEDLINE:32364264,Postmortem examination of COVID-19 patients reveals diffuse alveolar damage with severe capillary congestion and variegated findings in lungs and other organs suggesting vascular dysfunction,"Menter, Thomas; Haslbauer, Jasmin D.; Nienhold, Ronny; Savic, Spasenija; Deigendesch, Helmut; Frank, Stephan; Turek, Daniel; Willi, Niels; Pargger, Hans; Bassetti, Stefano; Leuppi, Joerg D.; Cathomas, Gieri; Tolnay, Markus; Mertz, Kirsten D.; Tzankov, Alexandar",HISTOPATHOLOGY,1001 Basic Medicine; 0710 Biology,Article,77,2,198-209,2020,896,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000545983200001,24.513812,20.340620040893555,19.044899,36.55,44.0498,47.0467,Domestic - Multiple,99.9539,5.087
WOS:000601144500001,10.1038/s41580-020-00313-x,MEDLINE:33353981,NAD<SUP>+</SUP> metabolism and its roles in cellular processes during ageing,"Covarrubias, Anthony J.; Perrone, Rosalba; Grozio, Alessia; Verdin, Eric",NATURE REVIEWS MOLECULAR CELL BIOLOGY,1001 Basic Medicine; 0710 Biology,Review,22,2,119-141,2020,896,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000601144500001,753.22,47.029273986816406,45.236877,1.19,19.052,19.8068,Domestic - Multiple,99.7729,94.444
WOS:000549184500008,10.1016/j.cell.2020.05.032,MEDLINE:32492406,Proteomic and Metabolomic Characterization of COVID-19 Patient Sera,"Shen, Bo; Yi, Xiao; Sun, Yaoting; Bi, Xiaojie; Du, Juping; Zhang, Chao; Quan, Sheng; Zhang, Fangfei; Sun, Rui; Qian, Liujia; Ge, Weigang; Liu, Wei; Liang, Shuang; Chen, Hao; Zhang, Ying; Li, Jun; Xu, Jiaqin; He, Zebao; Chen, Baofu; Wang, Jing; Yan, Haixi; Zheng, Yufen; Wang, Donglian; Zhu, Jiansheng; Kong, Ziqing; Kang, Zhouyang; Liang, Xiao; Ding, Xuan; Ruan, Guan; Xiang, Nan; Cai, Xue; Gao, Huanhuan; Li, Lu; Li, Sainan; Xiao, Qi; Lu, Tian; Zhu, Yi; Liu, Huafen; Chen, Haixiao; Guo, Tiannan",CELL,1001 Basic Medicine; 0710 Biology,Article,182,1,59-+,2020,895,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000549184500008,324.408719,20.340620040893555,19.044899,2.76,44.0006,46.9942,Domestic - Multiple,99.9529,41.584
WOS:000508939400006,10.1038/s41431-019-0508-0,MEDLINE:31527858,Estimating cumulative point prevalence of rare diseases: analysis of the Orphanet database,"Wakap, Stephanie Nguengang; Lambert, Deborah M.; Olry, Annie; Rodwell, Charlotte; Gueydan, Charlotte; Lanneau, Valerie; Mury, Danphiel; Le Cam, Yann; Rath, Ana",EUROPEAN JOURNAL OF HUMAN GENETICS,1001 Basic Medicine; 0710 Biology,Article,28,2,165-173,2020,895,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508939400006,26.652893,20.340620040893555,23.734728,33.58,44.0006,37.7085,International - Bilateral,99.9529,4.246
WOS:000607200700001,10.15252/embj.2020104705,MEDLINE:33438778,Molecular mechanisms and physiological functions of mitophagy,"Onishi, Mashun; Yamano, Koji; Sato, Miyuki; Matsuda, Noriyuki; Okamoto, Koji",EMBO JOURNAL,0710 Biology; 1001 Basic Medicine,Review,40,3,n/a,2021,892,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000607200700001,187.545455,32.43564987182617,31.087643,4.76,27.5006,28.6931,Domestic - Multiple,99.9039,13.783
WOS:000522784900042,10.21037/atm.2020.02.175,MEDLINE:32355743,Global low back pain prevalence and years lived with disability from 1990 to 2017: estimates from the Global Burden of Disease Study 2017,"Wu, Aimin; March, Lyn; Zheng, Xuanqi; Huang, Jinfeng; Wang, Xiangyang; Zhao, Jie; Blyth, Fiona M.; Smith, Emma; Buchbinder, Rachelle; Hoy, Damian",ANNALS OF TRANSLATIONAL MEDICINE,1001 Basic Medicine; 1002 Clinical Medicine,Article,8,6,n/a,2020,891,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000522784900042,14.078431,20.340620040893555,23.734728,63.29,43.804,37.5399,International - Bilateral,99.9524,3.932
WOS:000527844000039,10.1016/j.cub.2020.03.022,MEDLINE:32197085,Probable Pangolin Origin of SARS-CoV-2 Associated with the COVID-19 Outbreak,"Zhang, Tao; Wu, Qunfu; Zhang, Zhigang",CURRENT BIOLOGY,1001 Basic Medicine; 0710 Biology,Article,30,7,1346-+,2020,890,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000527844000039,38.285714,20.340620040893555,15.702932,23.25,43.7548,56.6773,Domestic - Single,99.9519,10.834
WOS:000901616401038,n/a,n/a,Alias-Free Generative Adversarial Networks,"Karras, Tero; Aittala, Miika; Laine, Samuli; Harkonen, Erik; Hellsten, Janne; Lehtinen, Jaakko; Aila, Timo",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 34 (NEURIPS 2021),1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,34,n/a,n/a,2021,887,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000901616401038,20.667952,3.8683371543884277,6.6566873,42.92,229.2975,133.2495,International - Bilateral,99.9812,n/a
WOS:000581001200038,10.1093/cid/ciaa330,MEDLINE:32215618,Self-reported Olfactory and Taste Disorders in Patients With Severe Acute Respiratory Coronavirus 2 Infection: A Cross-sectional Study,"Giacomelli, Andrea; Pezzati, Laura; Conti, Federico; Bernacchia, Dario; Siano, Matteo; Oreni, Letizia; Rusconi, Stefano; Gervasoni, Cristina; Ridolfo, Anna Lisa; Rizzardini, Giuliano; Antinori, Spinello; Galli, Massimo",CLINICAL INFECTIOUS DISEASES,1001 Basic Medicine; 1004 Public Health and Preventive Medicine; 0710 Biology,Letter,71,15,889-890,2020,884,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000581001200038,13.726829,12.231860160827637,13.821851,64.4,72.2703,63.9567,International - Bilateral,99.9166,9.079
WOS:001213927504063,n/a,n/a,LAION-5B: An open large-scale dataset for training next generation image-text models,"Schuhmann, Christoph; Beaumont, Romain; Vencu, Richard; Gordon, Cade; Wightman, Ross; Cherti, Mehdi; Coombes, Theo; Katta, Aarush; Mullis, Clayton; Wortsman, Mitchell; Schramowski, Patrick; Kundurthy, Srivatsa; Crowson, Katherine; Schmidt, Ludwig; Kaczmarczyk, Robert; Jitsev, Jenia",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 35 (NEURIPS 2022),0812 Computer Science and Technology; 1001 Basic Medicine; 0402 Psychology,Proceedings Paper,n/a,n/a,n/a,2022,881,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001213927504063,10.254442,3.473634719848633,7.24359,85.91,253.6248,121.6248,International - Quadrilateral +,99.9802,n/a
WOS:000588730800005,10.1152/physrev.00045.2019,MEDLINE:32584191,NEUROPATHIC PAIN: FROM MECHANISMS TO TREATMENT,"Finnerup, Nanna Brix; Kuner, Rohini; Jensen, Troels Staehelin",PHYSIOLOGICAL REVIEWS,0710 Biology; 1001 Basic Medicine,Review,101,1,259-301,2021,880,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000588730800005,187.263158,32.43564987182617,35.868786,4.7,27.1306,24.5339,International - Bilateral,99.9012,46.513
WOS:000511401400001,10.1038/s41392-019-0089-y,n/a,"Applications of genome editing technology in the targeted therapy of human diseases: mechanisms, advances and prospects","Li, Hongyi; Yang, Yang; Hong, Weiqi; Huang, Mengyuan; Wu, Min; Zhao, Xia",SIGNAL TRANSDUCTION AND TARGETED THERAPY,1001 Basic Medicine; 0710 Biology,Review,5,1,n/a,2020,880,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000511401400001,369.677966,47.029273986816406,52.879356,2.38,18.7117,16.6417,International - Bilateral,99.7698,18.187
WOS:000993248000002,10.1038/s41392-023-01452-1,MEDLINE:37211559,Macrophages in immunoregulation and therapeutics,"Chen, Shanze; Saeed, Abdullah F. U. H.; Liu, Quan; Jiang, Qiong; Xu, Haizhao; Xiao, Gary Guishan; Rao, Lang; Duo, Yanhong",SIGNAL TRANSDUCTION AND TARGETED THERAPY,0710 Biology; 1001 Basic Medicine,Review,8,1,n/a,2023,879,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000993248000002,197.185185,14.732012748718262,19.01797,4.46,59.666,46.2194,International - Trilateral,99.9798,40.8
WOS:000556202300001,10.1038/s41392-020-00261-0,MEDLINE:32759948,Exosomes: key players in cancer and potential therapeutic strategy,"Dai, Jie; Su, Yangzhou; Zhong, Suye; Cong, Li; Liu, Bang; Yang, Junjun; Tao, Yongguang; He, Zuping; Chen, Chao; Jiang, Yiqun",SIGNAL TRANSDUCTION AND TARGETED THERAPY,1001 Basic Medicine; 0710 Biology,Review,5,1,n/a,2020,877,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000556202300001,369.677966,47.029273986816406,45.236877,2.37,18.648,19.3868,Domestic - Multiple,99.7668,18.187
WOS:000530692800022,10.1016/j.clim.2020.108393,MEDLINE:32222466,The use of anti-inflammatory drugs in the treatment of people with severe coronavirus disease 2019 (COVID-19): The Perspectives of clinical immunologists from China,"Zhang, Wen; Zhao, Yan; Zhang, Fengchun; Wang, Qian; Li, Taisheng; Liu, Zhengyin; Wang, Jinglan; Qin, Yan; Zhang, Xuan; Yan, Xiaowei; Zeng, Xiaofeng; Zhang, Shuyang",CLINICAL IMMUNOLOGY,1001 Basic Medicine,Review,214,n/a,n/a,2020,876,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530692800022,84.313725,47.029273986816406,45.236877,10.39,18.6267,19.3647,Domestic - Multiple,99.7637,3.969
WOS:000588640900018,10.1016/j.cell.2020.09.033,n/a,SARS-CoV-2 Infection Depends on Cellular Heparan Sulfate and ACE2,"Clausen, Thomas Mandel; Sandoval, Daniel R.; Spliid, Charlotte B.; Pihl, Jessica; Perrett, Hailee R.; Painter, Chelsea D.; Narayanan, Anoop; Majowicz, Sydney A.; Kwong, Elizabeth M.; McVicar, Rachael N.; Thacker, Bryan E.; Glass, Charles A.; Yang, Zhang; Torres, Jonathan L.; Golden, Gregory J.; Bartels, Phillip L.; Porell, Ryan N.; Garretson, Aaron F.; Laubach, Logan; Feldman, Jared; Yin, Xin; Pu, Yuan; Hauser, Blake M.; Caradonna, Timothy M.; Kellman, Benjamin P.; Martino, Cameron; Gordts, Philip L. S. M.; Chanda, Sumit K.; Schmidt, Aaron G.; Godula, Kamil; Leibel, Sandra L.; Jose, Joyce; Corbett, Kevin D.; Ward, Andrew B.; Carlin, Aaron F.; Esko, Jeffrey D.",CELL,1001 Basic Medicine; 0710 Biology,Article,183,4,1043-+,2020,871,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000588640900018,324.408719,20.340620040893555,23.734728,2.68,42.8207,36.6973,International - Bilateral,99.9514,41.584
WOS:000805303200001,10.1093/infdis/jiac136,MEDLINE:35429399,Global Prevalence of Post-Coronavirus Disease 2019 (COVID-19) Condition or Long COVID: A Meta-Analysis and Systematic Review,"Chen, Chen; Haupert, Spencer R.; Zimmermann, Lauren; Shi, Xu; Fritsche, Lars G.; Mukherjee, Bhramar",JOURNAL OF INFECTIOUS DISEASES,0710 Biology; 1001 Basic Medicine; 1004 Public Health and Preventive Medicine,Review,226,9,1593-1607,2022,870,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000805303200001,83.611111,22.716196060180664,20.804178,10.41,38.2987,41.8185,Domestic - Single,99.9635,6.4
WOS:000730982000002,10.1038/s41392-021-00828-5,MEDLINE:34916492,Targeting PI3K/Akt signal transduction for cancer therapy,"He, Yan; Sun, Miao Miao; Zhang, Guo Geng; Yang, Jing; Chen, Kui Sheng; Xu, Wen Wen; Li, Bin",SIGNAL TRANSDUCTION AND TARGETED THERAPY,0710 Biology; 1001 Basic Medicine,Review,6,1,n/a,2021,869,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000730982000002,341.269231,32.43564987182617,31.087643,2.55,26.7915,27.9532,Domestic - Multiple,99.8984,38.12
WOS:000513149700002,10.1186/s13059-020-1935-5,MEDLINE:32033565,Opportunities and challenges in long-read sequencing data analysis,"Amarasinghe, Shanika L.; Su, Shian; Dong, Xueyi; Zappia, Luke; Ritchie, Matthew E.; Gouil, Quentin",GENOME BIOLOGY,0836 Biotechnology and Bioengineering; 1001 Basic Medicine; 0710 Biology,Review,21,1,n/a,2020,869,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000513149700002,179.857143,47.029273986816406,45.236877,4.83,18.4779,19.21,Domestic - Multiple,99.7606,13.583
