Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000655573500016,10.1088/1742-6596/1487/1/012016,n/a,A Survey on Application of Knowledge Graph,"Zou, Xiaohan",2020 4TH INTERNATIONAL CONFERENCE ON CONTROL ENGINEERING AND ARTIFICIAL INTELLIGENCE (CCEAI 2020),0806 Metallurgical Engineering; 0801 Mechanics; 0706 Atmospheric Science; 0827 Nuclear Science and Technology; 0807 Power Engineering and Engineering Thermophysics; 1400 Cross-field; 1003 Stomatology; 0824 Naval Architecture and Ocean Engineering; 0704 Astronomy; 0805 Materials Science and Engineering; 0703 Chemistry; 0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering; 0708 Geophysics; 0825 Aerospace Science and Technology; 0814 Civil Engineering; 1201 Management Science and Engineering; 1002 Clinical Medicine; 0401 Education; 1004 Public Health and Preventive Medicine; 0804 Instrumentation Science and Technology; 0802 Mechanical Engineering; 0712 History of Science and Technology; 0831 Biomedical Engineering; 0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1010 Medical Technology; 1009 Special Medicine; 0714 Statistics; 1001 Basic Medicine; 0812 Computer Science and Technology; 0702 Physics; 0701 Mathematics; 0835 Software Engineering; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,1487,n/a,n/a,2020,150,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000655573500016,1.780096,3.449674606323242,2.9356928,84.27,43.4824,51.0953,Domestic - Single,99.9199,n/a
WOS:000561055300046,10.1148/radiol.2020191606,MEDLINE:32602828,Relationship of Tumor Radiation-absorbed Dose to Survival and Response in Hepatocellular Carcinoma Treated with Transarterial Radioembolization with <SUP>90</SUP>Y in the SARAH Study,"Hermann, Anne-Laure; Dieudonn, Arnaud; Ronot, Maxime; Sanchez, Manuel; Pereira, Helena; Chatellier, Gilles; Garin, Etienne; Castera, Laurent; Lebtahi, Rachida; Vilgrain, Valerie",RADIOLOGY,1010 Medical Technology; 1009 Special Medicine,Article,296,3,673-684,2020,149,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000561055300046,122.746212,16.012102127075195,15.52622,1.21,9.3055,9.5967,Domestic - Multiple,99.2819,11.105
WOS:000610613700016,10.1016/j.jcmg.2020.07.043,MEDLINE:33129740,Reduction in CMR Derived Extracellular Volume With Patisiran Indicates Cardiac Amyloid Regression,"Fontana, Marianna; Martinez-Naharro, Ana; Chacko, Liza; Rowczenio, Dorota; Gilbertson, Janet A.; Whelan, Carol J.; Strehina, Svetla; Lane, Thirusha; Moon, James; Hutt, David F.; Kellman, Peter; Petrie, Aviva; Hawkins, Philip N.; Gillmore, Julian D.",JACC-CARDIOVASCULAR IMAGING,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine,Article,14,1,189-199,2021,149,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000610613700016,40.710526,10.913362503051758,13.216192,3.66,13.653,11.274,International - Bilateral,99.7423,16.051
WOS:000766269800009,10.1016/j.neuroimage.2021.118870,MEDLINE:34979249,Quantitative mapping of the brain's structural connectivity using diffusion MRI tractography: A review,"Zhang, Fan; Daducci, Alessandro; He, Yong; Schiavi, Simona; Seguin, Caio; Smith, Robert E.; Yeh, Chun-Hung; Zhao, Tengda; O'Donnell, Lauren J.",NEUROIMAGE,1009 Special Medicine; 1010 Medical Technology; 1001 Basic Medicine,Review,249,n/a,n/a,2022,149,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000766269800009,36.714286,11.449597358703613,25.448818,4.06,13.0136,5.8549,International - Quadrilateral +,99.77,5.7
WOS:000558777100001,10.1007/s00330-020-06946-y,MEDLINE:32458173,Implementation of artificial intelligence (AI) applications in radiology: hindering and facilitating factors,"Strohm, Lea; Hehakaya, Charisma; Ranschaert, Erik R.; Boon, Wouter P. C.; Moors, Ellen H. M.",EUROPEAN RADIOLOGY,1010 Medical Technology; 1009 Special Medicine,Article,30,10,5525-5532,2020,149,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000558777100001,30.636544,16.012102127075195,15.52622,4.86,9.3055,9.5967,Domestic - Multiple,99.2819,5.315
WOS:000658151100012,10.2967/jnumed.120.253062,MEDLINE:33097632,Impact of <SUP>68</SUP>Ga-FAPI PET/CT Imaging on the Therapeutic Management of Primary and Recurrent Pancreatic Ductal Adenocarcinomas,"Roehrich, Manuel; Naumann, Patrick; Giesel, Frederik L.; Choyke, Peter L.; Staudinger, Fabian; Wefers, Annika; Liew, Dawn P.; Kratochwil, Clemens; Rathke, Hendrik; Liermann, Jakob; Herfarth, Klaus; Jaeger, Dirk; Debus, Juergen; Haberkorn, Uwe; Lang, Matthias; Koerber, Stefan A.",JOURNAL OF NUCLEAR MEDICINE,1010 Medical Technology; 1009 Special Medicine,Article,62,6,779-786,2021,149,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000658151100012,28.381323,10.913362503051758,13.216192,5.25,13.653,11.274,International - Bilateral,99.7423,11.082
WOS:000582481300044,10.1007/978-3-030-33720-9_44,n/a,DeepPrivacy: A Generative Adversarial Network for Face Anonymization,"Hukkelas, Hakon; Mester, Rudolf; Lindseth, Frank","ADVANCES IN VISUAL COMPUTING, ISVC 2019, PT I",0805 Materials Science and Engineering; 0703 Chemistry; 0705 Geography; 0708 Geophysics; 0825 Aerospace Science and Technology; 0814 Civil Engineering; 0836 Biotechnology and Bioengineering; 1201 Management Science and Engineering; 0813 Architecture; 1002 Clinical Medicine; 0401 Education; 0833 Urban and Rural Planning; 1004 Public Health and Preventive Medicine; 1202 Business Administration; 0823 Transportation Engineering; 0302 Political Science; 0303 Sociology; 0804 Instrumentation Science and Technology; 0712 History of Science and Technology; 0301 Law; 1204 Public Administration; 1205 Library and Information Science & Archive Management; 0603 World History; 0831 Biomedical Engineering; 0503 Journalism and Communication; 1302 Music and Dance; 0101 Philosophy; 0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1010 Medical Technology; 1009 Special Medicine; 0714 Statistics; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0702 Physics; 0701 Mathematics; 0835 Software Engineering; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,11844,n/a,565-578,2020,149,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000582481300044,5.166721,3.449674606323242,2.9356928,28.84,43.1925,50.7546,Domestic - Single,99.9174,n/a
WOS:000668957500012,10.1016/j.neuroimage.2021.118052,MEDLINE:33857618,Comparing spatial null models for brain maps,"Markello, Ross D.; Misic, Bratislav",NEUROIMAGE,1010 Medical Technology; 1009 Special Medicine; 1001 Basic Medicine,Article,236,n/a,n/a,2021,149,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000668957500012,20.683478,10.913362503051758,8.077274,7.2,13.653,18.4468,Domestic - Single,99.7423,7.4
WOS:000590135200005,10.1117/1.JMI.7.4.042805,MEDLINE:32313817,Virtual clinical trials in medical imaging: a review,"Abadi, Ehsan; Segars, William P.; Tsui, Benjamin M. W.; Kinahan, Paul E.; Bottenus, Nick; Frangi, Alejandro F.; Maidment, Andrew; Lo, Joseph; Samei, Ehsan",JOURNAL OF MEDICAL IMAGING,1009 Special Medicine; 1010 Medical Technology,Review,7,4,n/a,2020,148,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000590135200005,148.0,25.957908630371094,28.998148,1.0,5.7015,5.1038,International - Bilateral,97.9973,n/a
WOS:000537039300001,10.1007/s00330-020-06957-9,MEDLINE:32483644,Reliability and prognostic value of radiomic features are highly dependent on choice of feature extraction platform,"Fornacon-Wood, Isabella; Mistry, Hitesh; Ackermann, Christoph J.; Blackhall, Fiona; McPartlin, Andrew; Faivre-Finn, Corinne; Price, Gareth J.; O'Connor, James P. B.",EUROPEAN RADIOLOGY,1010 Medical Technology; 1009 Special Medicine,Article,30,11,6241-6250,2020,148,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000537039300001,30.636544,16.012102127075195,19.832926,4.83,9.243,7.4623,International - Bilateral,99.2788,5.315
WOS:000867418200004,10.1007/978-3-031-16452-1_4,n/a,Diffusion Models for Medical Anomaly Detection,"Wolleb, Julia; Bieder, Florentin; Sandkuhler, Robin; Cattin, Philippe C.","MEDICAL IMAGE COMPUTING AND COMPUTER ASSISTED INTERVENTION, MICCAI 2022, PT VIII",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0823 Transportation Engineering; 0401 Education; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 1010 Medical Technology; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 0402 Psychology; 1302 Music and Dance; 0503 Journalism and Communication; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13438,n/a,35-45,2022,148,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000867418200004,5.407521,3.9287266731262207,2.9673312,27.37,37.6712,49.8765,Domestic - Single,99.8629,n/a
WOS:000726257200001,10.1007/s11547-021-01436-7,MEDLINE:34865190,Delta radiomics: a systematic review,"Nardone, Valerio; Reginelli, Alfonso; Grassi, Roberta; Boldrini, Luca; Vacca, Giovanna; D'Ippolito, Emma; Annunziata, Salvatore; Farchione, Alessandra; Belfiore, Maria Paola; Desideri, Isacco; Cappabianca, Salvatore",RADIOLOGIA MEDICA,1009 Special Medicine; 1010 Medical Technology,Review,126,12,1571-1583,2021,148,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000726257200001,35.444444,16.873781204223633,14.78047,4.18,8.771,10.0132,Domestic - Multiple,99.5593,6.313
WOS:000713581800022,10.1007/978-3-030-51280-4_23,n/a,Zether: Towards Privacy in a Smart Contract World,"Bunz, Benedikt; Agrawal, Shashank; Zamani, Mahdi; Boneh, Dan","FINANCIAL CRYPTOGRAPHY AND DATA SECURITY, FC 2020",0805 Materials Science and Engineering; 0703 Chemistry; 0825 Aerospace Science and Technology; 0705 Geography; 0708 Geophysics; 0814 Civil Engineering; 0836 Biotechnology and Bioengineering; 1201 Management Science and Engineering; 0813 Architecture; 1002 Clinical Medicine; 0401 Education; 0833 Urban and Rural Planning; 1004 Public Health and Preventive Medicine; 1202 Business Administration; 0823 Transportation Engineering; 0303 Sociology; 0302 Political Science; 0804 Instrumentation Science and Technology; 0712 History of Science and Technology; 0301 Law; 1204 Public Administration; 1205 Library and Information Science & Archive Management; 0603 World History; 0831 Biomedical Engineering; 0503 Journalism and Communication; 1302 Music and Dance; 0101 Philosophy; 0810 Information and Communication Engineering; 1010 Medical Technology; 0811 Control Science and Engineering; 1009 Special Medicine; 0714 Statistics; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0702 Physics; 0701 Mathematics; 0835 Software Engineering; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,12059,n/a,423-443,2020,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000713581800022,5.166721,3.449674606323242,3.1578107,28.45,42.6127,46.5512,Domestic - Multiple,99.9149,n/a
WOS:000904379300027,10.1007/978-3-031-19797-0_27,n/a,Uncertainty Inspired Underwater Image Enhancement,"Fu, Zhenqi; Wang, Wu; Huang, Yue; Ding, Xinghao; Ma, Kai-Kuang","COMPUTER VISION - ECCV 2022, PT XVIII",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0401 Education; 0823 Transportation Engineering; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0833 Urban and Rural Planning; 0804 Instrumentation Science and Technology; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1010 Medical Technology; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 0402 Psychology; 1302 Music and Dance; 0503 Journalism and Communication; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13678,n/a,465-482,2022,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000904379300027,5.407521,3.9287266731262207,5.32666,27.18,37.4167,27.597,International - Bilateral,99.8496,n/a
WOS:000904104000005,10.1007/978-3-031-19803-8_5,n/a,TinyViT: Fast Pretraining Distillation for Small Vision Transformers,"Wu, Kan; Zhang, Jinnian; Peng, Houwen; Liu, Mengchen; Xiao, Bin; Fu, Jianlong; Yuan, Lu","COMPUTER VISION, ECCV 2022, PT XXI",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0401 Education; 0823 Transportation Engineering; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0833 Urban and Rural Planning; 0804 Instrumentation Science and Technology; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1010 Medical Technology; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 0402 Psychology; 1302 Music and Dance; 0503 Journalism and Communication; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13681,n/a,68-85,2022,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000904104000005,5.407521,3.9287266731262207,5.32666,27.18,37.4167,27.597,International - Bilateral,99.8496,n/a
WOS:000631703800014,10.1148/radiol.2021203071,MEDLINE:33620291,Susceptibility-weighted Imaging: Technical Essentials and Clinical Neurologic Applications,"Haller, Sven; Haacke, E. Mark; Thurnher, Majda M.; Barkhof, Frederik",RADIOLOGY,1010 Medical Technology; 1009 Special Medicine,Article,299,1,3-26,2021,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000631703800014,42.65625,10.913362503051758,26.415155,3.45,13.4697,5.565,International - Quadrilateral +,99.7393,29.146
WOS:000539728400017,10.1016/j.cmg.2019.06.030,MEDLINE:31542534,Myocardial Tissue Characterization and Fibrosis by Imaging,"Karamitsos, Theodoros D.; Arvanitaki, Alexandra; Karvounis, Haralambos; Neubauer, Stefan; Ferreira, Vanessa M.",JACC-CARDIOVASCULAR IMAGING,1009 Special Medicine; 1010 Medical Technology; 1002 Clinical Medicine,Review,13,5,1221-1234,2020,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000539728400017,66.0,25.957908630371094,28.998148,2.23,5.663,5.0693,International - Bilateral,97.9633,14.805
WOS:000520753300001,10.1002/uog.22013,MEDLINE:32160345,ISUOG Interim Guidance on 2019 novel coronavirus infection during pregnancy and puerperium: information for healthcare professionals,"Poon, L. C.; Yang, H.; Lee, J. C. S.; Copel, J. A.; Leung, T. Y.; Zhang, Y.; Chen, D.; Prefumo, F.",ULTRASOUND IN OBSTETRICS & GYNECOLOGY,1010 Medical Technology; 1009 Special Medicine; 1002 Clinical Medicine; 0702 Physics,Article,55,5,700-708,2020,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000520753300001,29.615385,16.012102127075195,41.475212,4.96,9.1806,3.5443,International - Quadrilateral +,99.2695,7.299
WOS:000864187900130,10.1109/ICASSP43922.2022.9746312,n/a,HTS-AT: A HIERARCHICAL TOKEN-SEMANTIC AUDIO TRANSFORMER FOR SOUND CLASSIFICATION AND DETECTION,"Chen, Ke; Du, Xingjian; Zhu, Bilei; Ma, Zejun; Berg-Kirkpatrick, Taylor; Dubnov, Shlomo","2022 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING (ICASSP)",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 0831 Biomedical Engineering; 1010 Medical Technology; 1009 Special Medicine; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology,Proceedings Paper,n/a,n/a,646-650,2022,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000864187900130,7.846567,3.9287266731262207,5.32666,18.73,37.4167,27.597,International - Bilateral,99.8496,n/a
WOS:001116909600012,10.1007/978-3-031-18576-2_12,n/a,Brain Imaging Generation with Latent Diffusion Models,"Pinaya, Walter H. L.; Tudosiu, Petru-Daniel; Dafflon, Jessica; da Costa, Pedro F.; Fernandez, Virginia; Nachev, Parashkev; Ourselin, Sebastien; Cardoso, M. Jorge","DEEP GENERATIVE MODELS, DGM4MICCAI 2022",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0401 Education; 0823 Transportation Engineering; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0833 Urban and Rural Planning; 0804 Instrumentation Science and Technology; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1010 Medical Technology; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 0402 Psychology; 1302 Music and Dance; 0503 Journalism and Communication; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13609,n/a,117-126,2022,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001116909600012,5.407521,3.9287266731262207,5.32666,27.18,37.4167,27.597,International - Bilateral,99.8496,n/a
WOS:000539027000002,10.1007/978-981-15-3532-1_1,MEDLINE:32323265,B Cell Development and Maturation,"Wang, Ying; Liu, Jun; Burrows, Peter D.; Wang, Ji-Yang",B CELLS IN IMMUNITY AND TOLERANCE,0906 Veterinary Medicine; 0905 Animal Science; 0904 Plant Protection; 0701 Mathematics; 0401 Education; 0908 Fisheries; 0901 Crop Science; 1003 Stomatology; 0403 Physical Education and Sport Science; 1007 Pharmaceutical Science; 0832 Food Science and Engineering; 0804 Instrumentation Science and Technology; 0402 Psychology; 0836 Biotechnology and Bioengineering; 1010 Medical Technology; 1009 Special Medicine; 0713 Ecology; 0814 Civil Engineering; 1002 Clinical Medicine; 0710 Biology; 1004 Public Health and Preventive Medicine; 0702 Physics; 0831 Biomedical Engineering; 1001 Basic Medicine; 1202 Business Administration; 0812 Computer Science and Technology; 0703 Chemistry; 0805 Materials Science and Engineering; 0830 Environmental Science and Engineering; 1400 Cross-field,Article,1254,n/a,1-22,2020,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000539027000002,17.952763,16.012102127075195,19.832926,8.19,9.1806,7.4119,International - Bilateral,99.2695,n/a
WOS:000616497900001,10.3174/ajnr.A6883,MEDLINE:33243898,Artificial Intelligence and Acute Stroke Imaging,"Soun, J. E.; Chow, D. S.; Nagamine, M.; Takhtawala, R. S.; Filippi, C. G.; Yu, W.; Chang, P. D.",AMERICAN JOURNAL OF NEURORADIOLOGY,1009 Special Medicine; 1010 Medical Technology; 1002 Clinical Medicine,Review,42,1,2-11,2021,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000616497900001,20.804348,16.873781204223633,14.78047,7.07,8.7117,9.9456,Domestic - Multiple,99.5279,4.966
WOS:000523562300001,10.1016/j.crad.2020.03.003,MEDLINE:32216962,An update on COVID-19 for the radiologist - A British society of Thoracic Imaging statement,"Rodrigues, J. C. L.; Hare, S. S.; Edey, A.; Devaraj, A.; Jacob, J.; Johnstone, A.; McStay, R.; Nair, A.; Robinson, G.",CLINICAL RADIOLOGY,1009 Special Medicine; 1010 Medical Technology,Editorial Material,75,5,323-325,2020,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000523562300001,22.176471,4.643718242645264,5.101333,6.63,31.6557,28.816,Domestic - Multiple,99.6755,2.35
WOS:000507987000008,10.1016/j.neuroimage.2019.116290,MEDLINE:31634545,A set of functionally-defined brain regions with improved representation of the subcortex and cerebellum,"Seitzman, Benjamin A.; Gratton, Caterina; Marek, Scott; Raut, Ryan V.; Dosenbach, Nico U. F.; Schlaggar, Bradley L.; Petersen, Steven E.; Greene, Deanna J.",NEUROIMAGE,1010 Medical Technology; 1009 Special Medicine; 1001 Basic Medicine,Article,206,n/a,n/a,2020,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000507987000008,32.579498,16.012102127075195,11.600517,4.51,9.1806,12.6718,Domestic - Single,99.2695,6.556
WOS:000723553500001,10.1002/acm2.13479,MEDLINE:34846098,"Varian ethos online adaptive radiotherapy for prostate cancer: Early results of contouring accuracy, treatment plan quality, and treatment time","Byrne, Mikel; Archibald-Heeren, Ben; Hu, Yunfei; Teh, Amy; Beserminji, Rhea; Cai, Emma; Liu, Guilin; Yates, Angela; Rijken, James; Collett, Nick; Aland, Trent",JOURNAL OF APPLIED CLINICAL MEDICAL PHYSICS,1010 Medical Technology; 1009 Special Medicine,Article,23,1,n/a,2021,146,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000723553500001,7.458599,10.913362503051758,10.4126,19.57,13.3781,14.0215,Domestic - Multiple,99.7302,2.243
WOS:000657912000013,10.1016/j.ejmp.2021.03.008,MEDLINE:33765602,The promise of artificial intelligence and deep learning in PET and SPECT imaging,"Arabi, Hossein; Akhavanallaf, Azadeh; Sanaat, Amirhossein; Shiri, Isaac; Zaidi, Habib",PHYSICA MEDICA-EUROPEAN JOURNAL OF MEDICAL PHYSICS,1010 Medical Technology; 1009 Special Medicine,Article,83,n/a,122-137,2021,146,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000657912000013,11.07554,10.913362503051758,17.246662,13.18,13.3781,8.4654,International - Trilateral,99.7302,3.119
WOS:000534606800023,10.1148/radiol.2020192084,MEDLINE:32208096,The Energy Consumption of Radiology: Energy- and Cost-saving Opportunities for CT and MRI Operation,"Heye, Tobias; Knoerl, Roland; Wehrle, Thomas; Mangold, Daniel; Cerminara, Alessandro; Loser, Michael; Plumeyer, Martin; Degen, Markus; Luethy, Rahel; Brodbeck, Dominique; Merkle, Elmar",RADIOLOGY,1010 Medical Technology; 1009 Special Medicine,Article,295,3,593-605,2020,146,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000534606800023,122.746212,16.012102127075195,19.832926,1.19,9.1181,7.3615,International - Bilateral,99.2664,11.105
