Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000903538700029,10.1007/978-3-031-19833-5_29,n/a,Tip-Adapter: Training-Free Adaption of CLIP for Few-Shot Classification,"Zhang, Renrui; Zhang, Wei; Fang, Rongyao; Gao, Peng; Li, Kunchang; Dai, Jifeng; Qiao, Yu; Li, Hongsheng","COMPUTER VISION - ECCV 2022, PT XXXV",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0823 Transportation Engineering; 0401 Education; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 1010 Medical Technology; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 1302 Music and Dance; 0503 Journalism and Communication; 0402 Psychology; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13695,n/a,493-510,2022,167,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000903538700029,5.407521,3.2295689582824707,3.4263475,30.88,51.7097,48.7399,Domestic - Multiple,99.8939,n/a
WOS:000551005700001,10.1007/s40273-020-00942-2,MEDLINE:32696192,"Perspective and Costing in Cost-Effectiveness Analysis, 1974-2018","Kim, David D.; Silver, Madison C.; Kunst, Natalia; Cohen, Joshua T.; Ollendorf, Daniel A.; Neumann, Peter J.",PHARMACOECONOMICS,1007 Pharmaceutical Science; 1204 Public Administration; 0202 Applied Economics,Article,38,10,1135-1145,2020,167,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000551005700001,23.295082,12.414401054382324,14.089169,7.17,13.4521,11.8531,International - Bilateral,99.5171,4.981
WOS:000519040400001,10.1038/s41746-020-0240-8,n/a,Full-waveform inversion imaging of the human brain,"Guasch, Lluis; Calderon Agudo, Oscar; Tang, Meng-Xing; Nachev, Parashkev; Warner, Michael",NPJ DIGITAL MEDICINE,1204 Public Administration,Article,3,1,n/a,2020,167,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000519040400001,81.060345,12.414401054382324,13.608291,2.06,13.4521,12.2719,Domestic - Multiple,99.5171,11.653
WOS:000904201700023,10.1007/978-3-031-19806-9_23,n/a,FOSTER: Feature Boosting and Compression for Class-Incremental Learning,"Wang, Fu-Yun; Zhou, Da-Wei; Ye, Han-Jia; Zhan, De-Chuan","COMPUTER VISION, ECCV 2022, PT XXV",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0823 Transportation Engineering; 0401 Education; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 1010 Medical Technology; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 1302 Music and Dance; 0503 Journalism and Communication; 0402 Psychology; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13685,n/a,398-414,2022,167,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000904201700023,5.407521,3.2295689582824707,2.2907562,30.88,51.7097,72.9017,Domestic - Single,99.8939,n/a
WOS:000647678700001,10.1016/j.healthpol.2021.03.013,MEDLINE:33820678,COVID-19 vaccine challenges: What have we learned so far and what remains to be done?,"Forman, Rebecca; Shah, Soleil; Jeurissen, Patrick; Jit, Mark; Mossialos, Elias",HEALTH POLICY,1204 Public Administration,Article,125,5,553-567,2021,167,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000647678700001,12.740964,9.122387886047363,12.844972,13.11,18.3066,13.0012,International - Trilateral,99.8425,3.255
WOS:000612195200003,10.1093/scipol/scaa027,n/a,A framework for mission-oriented innovation policy: Alternative pathways through the problem-solution space,"Wanzenbock, Iris; Wesseling, Joeri H.; Frenken, Koen; Hekkert, Marko P.; Weber, K. Matthias",SCIENCE AND PUBLIC POLICY,1204 Public Administration; 1201 Management Science and Engineering; 0830 Environmental Science and Engineering,Article,47,4,474-489,2020,167,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000612195200003,11.970149,12.414401054382324,17.631844,13.95,13.4521,9.4715,International - Trilateral,99.5171,2.725
WOS:001026704100002,="10.2196/47479",MEDLINE:37389908,Reliability of Medical Information Provided by ChatGPT: Assessment Against Clinical Guidelines and Patient Information Quality Instrument,"Walker, Harriet Louise; Ghani, Shahi; Kuemmerli, Christoph; Nebiker, Christian Andreas; Muller, Beat Peter; Raptis, Dimitri Aristotle; Staubli, Sebastian Manuel",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,25,n/a,n/a,2023,166,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001026704100002,9.517808,3.6165714263916016,4.6351247,17.44,45.8998,35.8135,International - Trilateral,99.9684,5.8
WOS:000649350100001,="10.1177/2374373521998847",MEDLINE:34179407,Readability of Patient Education Materials From High-Impact Medical Journals: A 20-Year Analysis,"Rooney, Michael K.; Santiago, Gaia; Perni, Subha; Horowitz, David P.; McCall, Anne R.; Einstein, Andrew J.; Jagsi, Reshma; Golden, Daniel W.",JOURNAL OF PATIENT EXPERIENCE,1204 Public Administration,Article,8,n/a,n/a,2021,166,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000649350100001,6.64878,9.122387886047363,9.482492,24.97,18.197,17.5059,Domestic - Multiple,99.8369,n/a
WOS:000639307900016,10.1097/ACM.0000000000003473,MEDLINE:32349015,Decolonizing Global Health Education: Rethinking Institutional Partnerships and Approaches,"Eichbaum, Quentin G.; Adams, Lisa, V; Evert, Jessica; Ho, Ming-Jung; Semali, Innocent A.; van Schalkwyk, Susan C.",ACADEMIC MEDICINE,0401 Education; 1204 Public Administration,Article,96,3,329-335,2021,166,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000639307900016,18.670051,9.122387886047363,12.844972,8.89,18.197,12.9233,International - Trilateral,99.8369,8.034
WOS:000530598000001,="10.2196/19301",MEDLINE:32343669,"Creating COVID-19 Stigma by Referencing the Novel Coronavirus as the ""Chinese virus"" on Twitter: Quantitative Analysis of Social Media Data","Budhwani, Henna; Sun, Ruoyan",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,22,5,n/a,2020,166,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530598000001,34.727854,12.414401054382324,9.341579,4.78,13.3716,17.77,Domestic - Single,99.5142,5.428
WOS:000819783700002,10.1186/s12913-022-08215-8,MEDLINE:35778736,Challenges to implementing artificial intelligence in healthcare: a qualitative interview study with healthcare leaders in Sweden,"Petersson, Lena; Larsson, Ingrid; Nygren, Jens M.; Nilsen, Per; Neher, Margit; Reed, Julie E.; Tyskbo, Daniel; Svedberg, Petra",BMC HEALTH SERVICES RESEARCH,1204 Public Administration,Article,22,1,n/a,2022,166,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000819783700002,7.80835,6.106152534484863,6.16367,21.26,27.1857,26.932,Domestic - Multiple,99.942,2.8
WOS:000655346400064,10.1016/j.procs.2021.01.199,n/a,A Systematic Literature Review on Applying CRISP-DM Process Model,"Schroeer, Christoph; Kruse, Felix; Gomez, Jorge Marx",INTERNATIONAL CONFERENCE ON ENTERPRISE INFORMATION SYSTEMS / INTERNATIONAL CONFERENCE ON PROJECT MANAGEMENT / INTERNATIONAL CONFERENCE ON HEALTH AND SOCIAL CARE INFORMATION SYSTEMS AND TECHNOLOGIES 2020 (CENTERIS/PROJMAN/HCIST 2020),0820 Oil and Natural Gas Engineering; 0830 Environmental Science and Engineering; 0810 Information and Communication Engineering; 1201 Management Science and Engineering; 0802 Mechanical Engineering; 0401 Education; 0823 Transportation Engineering; 1202 Business Administration; 0811 Control Science and Engineering; 1204 Public Administration; 1004 Public Health and Preventive Medicine; 1205 Library and Information Science & Archive Management; 0831 Biomedical Engineering; 1010 Medical Technology; 1009 Special Medicine; 0503 Journalism and Communication; 0714 Statistics; 1001 Basic Medicine; 0812 Computer Science and Technology; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,181,n/a,526-534,2021,166,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000655346400064,6.238693,2.8444063663482666,2.6683893,26.61,58.3602,62.2098,Domestic - Multiple,99.9497,n/a
WOS:000518426400001,="10.2196/16235",MEDLINE:32141837,User Experiences of Social Support From Companion Chatbots in Everyday Contexts: Thematic Analysis,"Ta, Vivian; Griffith, Caroline; Boatfield, Carolynn; Wang, Xinyu; Civitello, Maria; Bader, Haley; DeCero, Esther; Loggarakis, Alexia",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,22,3,n/a,2020,165,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000518426400001,34.727854,12.414401054382324,9.341579,4.75,13.291,17.663,Domestic - Single,99.5085,5.428
WOS:000521984900004,10.1038/s41746-020-0244-4,n/a,The future of sleep health: a data-driven revolution in sleep science and medicine,"Perez-Pozuelo, Ignacio; Zhai, Bing; Palotti, Joao; Mall, Raghvendra; Aupetit, Michael; Garcia-Gomez, Juan M.; Taheri, Shahrad; Guan, Yu; Fernandez-Luque, Luis",NPJ DIGITAL MEDICINE,1204 Public Administration,Review,3,1,n/a,2020,165,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000521984900004,221.0625,32.54160690307617,61.633026,0.75,5.0704,2.6771,International - Quadrilateral +,97.4453,11.653
WOS:000546493700001,10.1111/puar.13240,MEDLINE:32836442,Social Distancing during theCOVID-19 Pandemic: Who Are the Present and Future Noncompliers?,"Pedersen, Mogens Jin; Favero, Nathan",PUBLIC ADMINISTRATION REVIEW,1204 Public Administration,Article,80,5,805-814,2020,165,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546493700001,45.906977,12.414401054382324,14.089169,3.59,13.291,11.7111,International - Bilateral,99.5085,5.257
WOS:000614609300006,10.1377/hlthaff.2020.01470,MEDLINE:33476185,Actualizing Better Health And Health Care For Older Adults,"Fulmer, Terry; Reuben, David B.; Auerbach, John; Fick, Donna Marie; Galambos, Colleen; Johnson, Kimberly S.",HEALTH AFFAIRS,1204 Public Administration,Editorial Material,40,2,219-225,2021,165,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000614609300006,9.237288,4.975091457366943,6.1712403,17.86,33.1652,26.7369,Domestic - Multiple,99.8901,9.048
WOS:000589256500001,="10.2196/22287",MEDLINE:33108313,The COVID-19 Pandemic: A Pandemic of Lockdown Loneliness and the Role of Digital Technology,"Shah, Syed Ghulam Sarwar; Nogueras, David; van Woerden, Hugo Cornelis; Kiparoglou, Vasiliki",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,22,11,n/a,2020,164,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000589256500001,34.727854,12.414401054382324,13.608291,4.72,13.2105,12.0515,Domestic - Multiple,99.5027,5.428
WOS:000612220200026,10.1093/jamia/ocaa053,MEDLINE:32417928,Explainable artificial intelligence models using real-world electronic health record data: a systematic scoping review,"Payrovnaziri, Seyedeh Neelufar; Chen, Zhaoyi; Rengifo-Moreno, Pablo; Miller, Tim; Bian, Jiang; Chen, Jonathan H.; Liu, Xiuwen; He, Zhe",JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,1204 Public Administration; 1205 Library and Information Science & Archive Management; 1001 Basic Medicine; 0812 Computer Science and Technology,Review,27,7,1173-1185,2020,164,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000612220200026,58.818182,32.54160690307617,34.80039,2.79,5.0397,4.7126,International - Bilateral,97.3723,4.497
WOS:000543007000001,10.1186/s12955-020-01449-2,MEDLINE:32552800,Comparisons of quality of life between patients underwent peritoneal dialysis and hemodialysis: a systematic review and meta-analysis,"Chuasuwan, Anan; Pooripussarakul, Siriporn; Thakkinstian, Ammarin; Ingsathit, Atiporn; Pattanaprateep, Oraluck",HEALTH AND QUALITY OF LIFE OUTCOMES,1204 Public Administration,Review,18,1,n/a,2020,164,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000543007000001,61.565217,32.54160690307617,32.787,2.66,5.0397,5.002,Domestic - Multiple,97.3723,3.186
WOS:000548300200002,10.1093/jamia/ocz166,MEDLINE:31584655,2018 n2c2 shared task on adverse drug events and medication extraction in electronic health records,"Henry, Sam; Buchan, Kevin; Filannino, Michele; Stubbs, Amber; Uzuner, Ozlem",JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,1204 Public Administration; 1001 Basic Medicine; 1205 Library and Information Science & Archive Management; 0812 Computer Science and Technology,Article,27,1,3-12,2020,164,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000548300200002,43.157895,12.414401054382324,13.608291,3.8,13.2105,12.0515,Domestic - Multiple,99.5027,4.497
WOS:000582710700063,10.1016/j.procs.2020.03.326,n/a,Stock Closing Price Prediction using Machine Learning Techniques,"Vijh, Mehar; Chandola, Deeksha; Tikkiwal, Vinay Anand; Kumar, Arun",INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND DATA SCIENCE,0830 Environmental Science and Engineering; 0820 Oil and Natural Gas Engineering; 1201 Management Science and Engineering; 1004 Public Health and Preventive Medicine; 0401 Education; 1202 Business Administration; 0823 Transportation Engineering; 0802 Mechanical Engineering; 1204 Public Administration; 1205 Library and Information Science & Archive Management; 0831 Biomedical Engineering; 0503 Journalism and Communication; 0810 Information and Communication Engineering; 1010 Medical Technology; 0811 Control Science and Engineering; 1009 Special Medicine; 1001 Basic Medicine; 0714 Statistics; 0812 Computer Science and Technology; 0701 Mathematics; 0835 Software Engineering; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,167,n/a,599-606,2020,163,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000582710700063,12.726266,2.75939679145813,2.5876355,12.81,59.0709,62.9919,Domestic - Multiple,99.9661,n/a
WOS:000833489600001,10.1186/s12874-022-01694-7,MEDLINE:35907796,Sample size calculation for prevalence studies using Scalex and ScalaR calculators,"Naing, Lin; Bin Nordin, Rusli; Rahman, Hanif Abdul; Naing, Yuwadi Thein",BMC MEDICAL RESEARCH METHODOLOGY,1204 Public Administration,Article,22,1,n/a,2022,163,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000833489600001,9.138614,6.106152534484863,7.8109527,17.84,26.6944,20.8681,International - Trilateral,99.9387,4.0
WOS:000704355400018,10.1016/j.jclinepi.2021.03.026,MEDLINE:33857619,GRADE guidelines 32: GRADE offers guidance on choosing targets of GRADE certainty of evidence ratings,"Zeng, Linan; Brignardello-Petersen, Romina; Hultcrantz, Monica; Siemieniuk, Reed A. C.; Santesso, Nancy; Traversy, Gregory; Izcovich, Ariel; Sadeghirad, Behnam; Alexander, Paul E.; Devji, Tahira; Rochwerg, Bram; Murad, Mohammad H.; Morgan, Rebecca; Christensen, Robin; Schunemann, Holger J.; Guyatt, Gordon H.",JOURNAL OF CLINICAL EPIDEMIOLOGY,1204 Public Administration; 1004 Public Health and Preventive Medicine,Article,137,n/a,163-175,2021,163,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000704355400018,34.460465,9.122387886047363,20.145473,4.73,17.8681,8.0911,International - Quadrilateral +,99.834,7.407
WOS:000549955100001,="10.2196/19569",MEDLINE:32568730,COVID-19 Pneumonia Diagnosis Using a Simple 2D Deep Learning Framework With a Single Chest CT Image: Model Development and Validation,"Ko, Hoon; Chung, Heewon; Kang, Wu Seong; Kim, Kyung Won; Shin, Youngbin; Kang, Seung Ji; Lee, Jae Hoon; Kim, Young Jun; Kim, Nan Yeol; Jung, Hyunseok; Lee, Jinseok",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,22,6,n/a,2020,163,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000549955100001,34.727854,12.414401054382324,13.608291,4.69,13.1299,11.978,Domestic - Multiple,99.4999,5.428
WOS:000904116000022,10.1007/978-3-031-20047-2_22,n/a,Backbone is All Your Need: A Simplified Architecture for Visual Object Tracking,"Chen, Boyu; Li, Peixia; Bai, Lei; Qiao, Lei; Shen, Qiuhong; Li, Bo; Gan, Weihao; Wu, Wei; Ouyang, Wanli","COMPUTER VISION, ECCV 2022, PT XXII",0810 Information and Communication Engineering; 0811 Control Science and Engineering; 1201 Management Science and Engineering; 0823 Transportation Engineering; 0401 Education; 0814 Civil Engineering; 0805 Materials Science and Engineering; 0831 Biomedical Engineering; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0833 Urban and Rural Planning; 0301 Law; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 0705 Geography; 1205 Library and Information Science & Archive Management; 0825 Aerospace Science and Technology; 1204 Public Administration; 0813 Architecture; 0703 Chemistry; 1010 Medical Technology; 0708 Geophysics; 1004 Public Health and Preventive Medicine; 1009 Special Medicine; 0714 Statistics; 0303 Sociology; 1001 Basic Medicine; 0302 Political Science; 0402 Psychology; 1302 Music and Dance; 0503 Journalism and Communication; 0712 History of Science and Technology; 0101 Philosophy; 0603 World History; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,13682,n/a,375-392,2022,163,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000904116000022,5.407521,3.2295689582824707,4.5693026,30.14,50.4711,35.6728,International - Bilateral,99.8908,n/a
WOS:000515169000009,10.1007/s00520-019-05219-9,MEDLINE:31834518,The effectiveness of mindfulness-based interventions among cancer patients and survivors: a systematic review and meta-analysis,"Xunlin, N. G.; Lau, Ying; Klainin-Yobas, Piyanee",SUPPORTIVE CARE IN CANCER,1204 Public Administration; 1002 Clinical Medicine,Review,28,4,1563-1578,2020,162,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000515169000009,33.020202,32.54160690307617,32.787,4.91,4.9782,4.941,Domestic - Multiple,97.3358,3.603
WOS:000589263400005,="10.2196/20135",MEDLINE:33170132,The Internet of Things: Impact and Implications for Health Care Delivery,"Kelly, Jaimon T.; Campbell, Katrina L.; Gong, Enying; Scuffham, Paul",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,22,11,n/a,2020,162,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000589263400005,34.727854,12.414401054382324,13.608291,4.66,13.0494,11.9045,Domestic - Multiple,99.4884,5.428
WOS:000669780200014,10.1002/aisy.202000071,n/a,"Robotics, Smart Wearable Technologies, and Autonomous Intelligent Systems for Healthcare During the COVID-19 Pandemic: An Analysis of the State of the Art and Future Vision","Tavakoli, Mahdi; Carriere, Jay; Torabi, Ali",ADVANCED INTELLIGENT SYSTEMS,0709 Geology; 0819 Mining Engineering; 0701 Mathematics; 0401 Education; 0705 Geography; 0303 Sociology; 0802 Mechanical Engineering; 0833 Urban and Rural Planning; 1204 Public Administration; 0835 Software Engineering; 1202 Business Administration; 1201 Management Science and Engineering; 0816 Surveying and Mapping; 0812 Computer Science and Technology; 0811 Control Science and Engineering; 0805 Materials Science and Engineering; 0820 Oil and Natural Gas Engineering; 0830 Environmental Science and Engineering,Article,2,7,n/a,2020,162,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000669780200014,35.622951,12.414401054382324,9.341579,4.55,13.0494,17.3418,Domestic - Single,99.4884,n/a
WOS:000575055400001,="10.2196/20961",MEDLINE:32716895,"Impact of the COVID-19 Pandemic on Partner Relationships and Sexual and Reproductive Health: Cross-Sectional, Online Survey Study","Li, Guanjian; Tang, Dongdong; Song, Bing; Wang, Chao; Shen Qunshan; Xu, Chuan; Geng, Hao; Wu, Huan; He, Xiaojin; Cao, Yunxia",JOURNAL OF MEDICAL INTERNET RESEARCH,1204 Public Administration; 1001 Basic Medicine,Article,22,8,n/a,2020,162,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000575055400001,34.727854,12.414401054382324,13.608291,4.66,13.0494,11.9045,Domestic - Multiple,99.4884,5.428
WOS:000634819200001,10.1038/s41746-021-00431-6,MEDLINE:33782526,Federated deep learning for detecting COVID-19 lung abnormalities in CT: a privacy-preserving multinational validation study,"Dou, Qi; So, Tiffany Y.; Jiang, Meirui; Liu, Quande; Vardhanabhuti, Varut; Kaissis, Georgios; Li, Zeju; Si, Weixin; Lee, Heather H. C.; Yu, Kevin; Feng, Zuxin; Dong, Li; Burian, Egon; Jungmann, Friederike; Braren, Rickmer; Makowski, Marcus; Kainz, Bernhard; Rueckert, Daniel; Glocker, Ben; Yu, Simon C. H.; Heng, Pheng Ann",NPJ DIGITAL MEDICINE,1204 Public Administration,Article,4,1,n/a,2021,162,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000634819200001,44.726563,9.122387886047363,12.844972,3.62,17.7585,12.6119,International - Trilateral,99.8312,15.357
WOS:000567560500001,10.1038/s41746-020-00314-2,n/a,Challenges for the evaluation of digital health solutions-A call for innovative evidence generation approaches,"Guo, Chaohui; Ashrafian, Hutan; Ghafur, Saira; Fontana, Gianluca; Gardner, Clarissa; Prime, Matthew",NPJ DIGITAL MEDICINE,1204 Public Administration,Article,3,1,n/a,2020,162,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000567560500001,81.060345,12.414401054382324,14.089169,2.0,13.0494,11.4982,International - Bilateral,99.4884,11.653
WOS:000599819800001,="10.1155/2020/8830200",MEDLINE:33343657,The Recent Progress and Applications of Digital Technologies in Healthcare: A Review,"Senbekov, Maksut; Saliev, Timur; Bukeyeva, Zhanar; Almabayeva, Aigul; Zhanaliyeva, Marina; Aitenova, Nazym; Toishibekov, Yerzhan; Fakhradiyev, Ildar",INTERNATIONAL JOURNAL OF TELEMEDICINE AND APPLICATIONS,1204 Public Administration,Review,2020,n/a,n/a,2020,161,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000599819800001,161.0,32.54160690307617,32.787,1.0,4.9475,4.9105,Domestic - Multiple,97.2993,n/a
WOS:000766786900023,="10.2196/34384",MEDLINE:35076409,The Impact of Wearable Technologies in Health Research: Scoping Review,"Huhn, Sophie; Axt, Miriam; Gunga, Hanns-Christian; Maggioni, Martina Anna; Munga, Stephen; Obor, David; Sie, Ali; Boudo, Valentin; Bunker, Aditi; Sauerborn, Rainer; Baernighausen, Till; Barteit, Sandra",JMIR MHEALTH AND UHEALTH,1204 Public Administration; 1001 Basic Medicine,Review,10,1,n/a,2022,161,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000766786900023,26.745098,14.804367065429688,22.875,6.02,10.8752,7.0383,International - Quadrilateral +,99.5214,5.0
