Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000616874100001,10.1007/s11160-020-09625-9,MEDLINE:33589856,Connecting to the oceans: supporting ocean literacy and public engagement,"Kelly, Rachel; Evans, Karen; Alexander, Karen; Bettiol, Silvana; Corney, Stuart; Cullen-Knox, Coco; Cvitanovic, Christopher; de Salas, Kristy; Emad, Gholam Reza; Fullbrook, Liam; Garcia, Carolina; Ison, Sierra; Ling, Scott; Macleod, Catriona; Meyer, Amelie; Murray, Linda; Murunga, Michael; Nash, Kirsty L.; Norris, Kimberley; Oellermann, Michael; Scott, Jennifer; Stark, Jonathan S.; Wood, Graham; Pecl, Gretta T.",REVIEWS IN FISH BIOLOGY AND FISHERIES,0908 Fisheries; 0710 Biology,Article,32,1,123-143,2021,98,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000616874100001,24.741935,10.504091262817383,13.756697,3.96,9.3297,7.1238,International - Trilateral,99.7727,6.845
WOS:000523601500029,10.1016/j.fsi.2020.02.015,MEDLINE:32058096,"Cadmium exposure induces apoptosis, inflammation and immunosuppression through CYPs activation and antioxidant dysfunction in common carp neutrophils",Sun Jiaxin; Wang Shengchen; Cao Yirong; Wang Shuting; Li Shu,FISH & SHELLFISH IMMUNOLOGY,0906 Veterinary Medicine; 0908 Fisheries; 0710 Biology; 1001 Basic Medicine,Article,99,n/a,284-290,2020,98,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000523601500029,20.951252,14.411154747009277,13.03518,4.68,6.8003,7.5181,Domestic - Single,99.0853,4.581
WOS:000546511700006,10.1007/978-3-030-37639-0_5,MEDLINE:32488637,Augmented and Virtual Reality in Anatomical Education - A Systematic Review,"Uruthiralingam, Umaiyalini; Rea, Paul M.","BIOMEDICAL VISUALISATION, VOL 6",1009 Special Medicine; 0906 Veterinary Medicine; 1010 Medical Technology; 0403 Physical Education and Sport Science; 1003 Stomatology; 1002 Clinical Medicine; 0401 Education; 0905 Animal Science; 0701 Mathematics; 0402 Psychology; 1007 Pharmaceutical Science; 0904 Plant Protection; 0901 Crop Science; 1004 Public Health and Preventive Medicine; 0831 Biomedical Engineering; 1001 Basic Medicine; 0908 Fisheries; 0710 Biology; 1202 Business Administration; 0804 Instrumentation Science and Technology; 0836 Biotechnology and Bioengineering; 0713 Ecology; 1400 Cross-field; 0812 Computer Science and Technology; 0832 Food Science and Engineering; 0703 Chemistry; 0702 Physics; 0814 Civil Engineering; 0830 Environmental Science and Engineering; 0805 Materials Science and Engineering,Review,1235,n/a,89-101,2020,98,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546511700006,28.909091,40.506526947021484,34.18919,3.39,2.4194,2.8664,Domestic - Single,89.295,n/a
WOS:000526415400052,10.1016/j.aquaculture.2020.735205,n/a,"The role of β-glucan in the growth, intestinal morphometry, and immune-related gene and heat shock protein expressions of Nile tilapia (Oreochromis niloticus) under different stocking densities","Dawood, Mahmoud A. O.; Metwally, Abd El-Salam; El-Sharawy, Mohamed E.; Atta, Ahmed M.; Elbialy, Zizy, I; Abdel-Latif, Hany Mr; Paray, Bilal Ahamad",AQUACULTURE,0908 Fisheries; 0710 Biology,Article,523,n/a,n/a,2020,97,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000526415400052,23.140434,14.411154747009277,16.571428,4.19,6.7309,5.8534,International - Bilateral,99.0296,4.242
WOS:000630606000001,10.1111/faf.12545,n/a,Recreational angler satisfaction: What drives it?,"Birdsong, Max; Hunt, Len M.; Arlinghaus, Robert",FISH AND FISHERIES,0908 Fisheries,Article,22,4,682-706,2021,97,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000630606000001,22.604396,10.504091262817383,11.9925,4.29,9.2345,8.0884,International - Bilateral,99.7614,7.401
WOS:000743605800012,10.1007/978-3-030-26086-6_10,n/a,Machine Learning Applications in Hydrology,"Lange, H.; Sippel, S.",FOREST-WATER INTERACTIONS,0707 Marine Science; 0907 Forestry; 0901 Crop Science; 0902 Horticulture; 0908 Fisheries; 0708 Geophysics; 0713 Ecology; 0815 Hydraulic Engineering; 0903 Agricultural Resource and Environment Sciences; 0706 Atmospheric Science; 0710 Biology; 0830 Environmental Science and Engineering,Article,240,n/a,233-257,2020,97,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000743605800012,11.541667,14.411154747009277,16.571428,8.4,6.7309,5.8534,International - Bilateral,99.0296,n/a
WOS:000568417300001,10.1111/raq.12501,n/a,Fish welfare in offshore salmon aquaculture,"Hvas, Malthe; Folkedal, Ole; Oppedal, Frode",REVIEWS IN AQUACULTURE,0908 Fisheries,Article,13,2,836-852,2020,97,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000568417300001,64.5,14.411154747009277,13.03518,1.5,6.7309,7.4414,Domestic - Single,99.0296,10.592
WOS:000551834300006,10.1016/j.aquaeng.2020.102088,n/a,Design of water quality monitoring system for aquaculture ponds based on NB-IoT,"Huan, Juan; Li, Hui; Wu, Fan; Cao, Weijian",AQUACULTURAL ENGINEERING,0908 Fisheries; 0828 Agricultural Engineering,Article,90,n/a,n/a,2020,97,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000551834300006,21.917808,14.411154747009277,13.03518,4.43,6.7309,7.4414,Domestic - Single,99.0296,3.281
WOS:000591654400010,10.1016/j.aquaeng.2020.102117,n/a,A modified YOLOv3 model for fish detection based on MobileNetv1 as backbone,"Cai, Kewei; Miao, Xinying; Wang, Wei; Pang, Hongshuai; Liu, Ying; Song, Jinyan",AQUACULTURAL ENGINEERING,0908 Fisheries; 0828 Agricultural Engineering,Article,91,n/a,n/a,2020,97,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000591654400010,21.917808,14.411154747009277,13.495753,4.43,6.7309,7.1874,Domestic - Multiple,99.0296,3.281
WOS:000685092600005,10.1016/j.aquaculture.2021.737050,n/a,"Therapeutic modulation of fish gut microbiota, a feasible strategy for aquaculture?","Vargas-Albores, Francisco; Martinez-Cordova, Luis Rafael; Hernandez-Mendoza, Adrian; Cicala, Francesco; Lago-Leston, Asuncion; Martinez-Porchas, Marcel",AQUACULTURE,0908 Fisheries; 0710 Biology,Review,544,n/a,n/a,2021,96,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000685092600005,44.340909,25.354766845703125,22.80247,2.17,3.7863,4.2101,Domestic - Multiple,96.6741,5.135
WOS:000637941100008,10.1007/978-3-030-54462-1_8,MEDLINE:33770406,Nutrition and Functions of Amino Acids in Fish,"Li, Xinyu; Zheng, Shixuan; Wu, Guoyao","AMINO ACIDS IN NUTRITION AND HEALTH: AMINO ACIDS IN THE NUTRITION OF COMPANION, ZOO AND FARM ANIMALS",0906 Veterinary Medicine; 0905 Animal Science; 0904 Plant Protection; 0908 Fisheries; 1003 Stomatology; 0401 Education; 0701 Mathematics; 0403 Physical Education and Sport Science; 0901 Crop Science; 1007 Pharmaceutical Science; 0402 Psychology; 1010 Medical Technology; 1009 Special Medicine; 0804 Instrumentation Science and Technology; 0713 Ecology; 1004 Public Health and Preventive Medicine; 1002 Clinical Medicine; 0710 Biology; 0836 Biotechnology and Bioengineering; 1001 Basic Medicine; 0832 Food Science and Engineering; 0814 Civil Engineering; 0702 Physics; 0831 Biomedical Engineering; 1202 Business Administration; 0812 Computer Science and Technology; 0703 Chemistry; 0805 Materials Science and Engineering; 0830 Environmental Science and Engineering; 1400 Cross-field,Article,1285,n/a,133-168,2021,96,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000637941100008,9.133274,10.504091262817383,11.9925,10.51,9.1393,8.005,International - Bilateral,99.75,n/a
WOS:000510714400001,10.1111/are.14538,n/a,Natural co-infection of cultured Nile tilapia Oreochromis niloticus with Aeromonas hydrophila and Gyrodactylus cichlidarum experiencing high mortality during summer,"Abdel-Latif, Hany M. R.; Khafaga, Asmaa F.",AQUACULTURE RESEARCH,0908 Fisheries,Article,51,5,1880-1892,2020,96,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000510714400001,10.208981,14.411154747009277,13.03518,9.4,6.6615,7.3647,Domestic - Single,98.9961,2.082
WOS:000523603600019,10.1016/j.fsi.2020.02.067,MEDLINE:32135345,"Humoral and skin mucosal immune parameters, intestinal immune related genes expression and antioxidant defense in rainbow trout (Oncorhynchus mykiss) fed olive (Olea europea L.) waste","Hoseinifar, Seyed Hossein; Shakouri, Meysam; Yousefi, Samira; Van Doan, Hien; Shafiei, Shafigh; Yousefi, Morteza; Mazandarani, Mohammad; Mozanzadeh, Mansour Torfi; Tulino, Maria Grazia; Faggio, Caterina",FISH & SHELLFISH IMMUNOLOGY,0906 Veterinary Medicine; 0908 Fisheries; 0710 Biology; 1001 Basic Medicine,Article,100,n/a,171-178,2020,96,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000523603600019,20.951252,14.411154747009277,25.805,4.58,6.6615,3.7202,International - Quadrilateral +,98.9961,4.581
WOS:000505050000001,10.1111/raq.12410,n/a,Bile acid metabolism in fish: disturbances caused by fishmeal alternatives and some mitigating effects from dietary bile inclusions,"Romano, Nicholas; Kumar, Vikas; Yang, Gang; Kajbaf, Kimia; Rubio, Marina B.; Overturf, Ken; Brezas, Andreas; Hardy, Ronald",REVIEWS IN AQUACULTURE,0908 Fisheries,Article,12,3,1792-1817,2020,96,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000505050000001,64.5,14.411154747009277,13.495753,1.49,6.6615,7.1133,Domestic - Multiple,98.9961,10.592
WOS:000519082200006,10.1007/s11160-020-09594-z,n/a,One century away from home: how the red swamp crayfish took over the world,"Oficialdegui, Francisco J.; Sanchez, Marta, I; Clavero, Miguel",REVIEWS IN FISH BIOLOGY AND FISHERIES,0908 Fisheries; 0710 Biology,Review,30,1,121-135,2020,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000519082200006,35.925926,40.506526947021484,34.18919,2.64,2.3453,2.7787,Domestic - Single,88.7728,4.43
WOS:000659364800011,10.1016/j.aquaculture.2021.736841,n/a,Nutritional applications of species of Spirulina and Chlorella in farmed fish: A review,"Alagawany, Mahmoud; Taha, Ayman E.; Noreldin, Ahmed; El-Tarabily, Khaled A.; Abd El-Hack, Mohamed E.",AQUACULTURE,0908 Fisheries; 0710 Biology,Review,542,n/a,n/a,2021,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000659364800011,44.340909,25.354766845703125,22.595238,2.14,3.7468,4.2044,International - Trilateral,96.4523,5.135
WOS:000886036100010,10.1016/j.aqrep.2022.101300,n/a,Microorganisms in biofloc aquaculture system,"Khanjani, Mohammad Hossein; Mohammadi, Alireza; Emerenciano, Mauricio Gustavo Coelho",AQUACULTURE REPORTS,0908 Fisheries,Article,26,n/a,n/a,2022,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000886036100010,10.271949,7.164957046508789,7.629848,9.25,13.259,12.4511,International - Bilateral,99.9579,3.7
WOS:000583923500001,10.1111/raq.12513,n/a,Microbiome diversity and dysbiosis in aquaculture,"Infante-Villamil, Sandra; Huerlimann, Roger; Jerry, Dean R.",REVIEWS IN AQUACULTURE,0908 Fisheries,Review,13,2,1077-1096,2020,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000583923500001,62.460526,40.506526947021484,39.565216,1.52,2.3453,2.4011,International - Bilateral,88.7728,10.592
WOS:000496787000053,10.1016/j.aquaculture.2019.734590,n/a,Extraction and and characterization of collagen from sea cucumber (Holothuria cinerascens) and its potential application in moisturizing cosmetics,"Li, Po-Hsien; Lu, Wen-Chien; Chan, Yung-Jia; Ko, Wen-Ching; Jung, Chao-Chuen; Dung Thi Le Huynh; Ji, Yu-Xiang",AQUACULTURE,0908 Fisheries; 0710 Biology,Article,515,n/a,n/a,2020,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000496787000053,23.140434,14.411154747009277,18.76399,4.11,6.5921,5.0629,International - Trilateral,98.9515,4.242
WOS:000508270700001,10.1111/faf.12439,n/a,Evolution of marine fisheries management in China from 1949 to 2019: How did China get here and where does China go next?,"Su, Shu; Tang, Yi; Chang, Bowen; Zhu, Wenbin; Chen, Yong",FISH AND FISHERIES,0908 Fisheries,Article,21,2,435-452,2020,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508270700001,36.21519,14.411154747009277,16.571428,2.62,6.5921,5.7328,International - Bilateral,98.9515,7.218
WOS:000603031700005,10.1016/j.fsi.2020.11.019,MEDLINE:33253908,"Effects of dietary marjoram, Origanum majorana extract on growth performance, hematological, antioxidant, humoral and mucosal immune responses, and resistance of common carp, Cyprinus carpio against Aeromonas hydrophila","Yousefi, Morteza; Ghafarifarsani, Hamed; Hoseinifar, Seyed Hossein; Rashidian, Ghasem; Van Doan, Hien",FISH & SHELLFISH IMMUNOLOGY,0906 Veterinary Medicine; 0908 Fisheries; 0710 Biology; 1001 Basic Medicine,Article,108,n/a,127-133,2021,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000603031700005,18.487374,10.504091262817383,13.756697,5.14,9.0441,6.9057,International - Trilateral,99.7386,4.622
WOS:000671812700004,n/a,n/a,ECOSYSTEM SERVICES AND DISSERVICES OF MANGROVE FORESTS AND SALT MARSHES,"Friess, Daniel A.; Yando, Erik S.; Alemu, Jahson B., I; Wong, Lynn-Wei; Soto, Sasha D.; Bhatia, Natasha","OCEANOGRAPHY AND MARINE BIOLOGY: AN ANNUAL REVIEW, VOL 58",0707 Marine Science; 0908 Fisheries; 0713 Ecology; 0710 Biology,Article,58,n/a,107-141,2020,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000671812700004,24.75,14.411154747009277,16.571428,3.84,6.5921,5.7328,International - Bilateral,98.9515,n/a
WOS:000537822700024,10.1016/j.fsi.2020.04.042,MEDLINE:32330626,Ammonia toxicity in the yellow catfish (Pelteobagrus fulvidraco): The mechanistic insight from physiological detoxification to poisoning,"Li, Ming; Zhang, Muzi; Qian, Yunxia; Shi, Ge; Wang, Rixin",FISH & SHELLFISH IMMUNOLOGY,0906 Veterinary Medicine; 0908 Fisheries; 0710 Biology; 1001 Basic Medicine,Article,102,n/a,195-202,2020,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000537822700024,20.951252,14.411154747009277,13.495753,4.53,6.5921,7.0393,Domestic - Multiple,98.9515,4.581
WOS:000561703400001,10.1111/jfd.13237,MEDLINE:32829488,Tilapia lake virus: The story so far,"Surachetpong, Win; Roy, Sri Rajiv Kumar; Nicholson, Pamela",JOURNAL OF FISH DISEASES,0906 Veterinary Medicine; 0710 Biology; 0908 Fisheries,Review,43,10,1115-1132,2020,94,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000561703400001,47.666667,40.506526947021484,39.565216,1.97,2.3206,2.3758,International - Bilateral,88.5118,2.767
WOS:000496787000052,10.1016/j.aquaculture.2019.734589,n/a,"Modulatory effects of fenugreek seeds powder on the histopathology, oxidative status, and immune related gene expression in Nile tilapia (Oreochromis niloticus) infected with Aeromonas hydrophila","Moustafa, Eman M.; Dawood, Mahmoud A. O.; Assar, Doaa H.; Omar, Amira A.; Elbialy, Zizy, I; Farrag, Foad A.; Shukry, Mustafa; Zayed, Mohamed M.",AQUACULTURE,0908 Fisheries; 0710 Biology,Article,515,n/a,n/a,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000496787000052,23.140434,14.411154747009277,13.03518,4.02,6.4533,7.1345,Domestic - Single,98.9403,4.242
WOS:000609059800001,10.1007/s10499-020-00633-x,n/a,European Union legislation on macroalgae products,"Lahteenmaki-Uutela, Anu; Rahikainen, Moona; Camarena-Gomez, Maria Teresa; Piiparinen, Jonna; Spilling, Kristian; Yang, Baoru",AQUACULTURE INTERNATIONAL,0908 Fisheries,Article,29,2,487-509,2021,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000609059800001,10.202312,10.504091262817383,11.9925,9.12,8.8537,7.7548,International - Bilateral,99.7273,2.953
WOS:000553336300001,10.1080/23308249.2020.1795615,n/a,"Aquaculture in Africa: A Comparative Review of Egypt, Nigeria, and Uganda Vis-A-Vis South Africa","Adeleke, Babatunde; Robertson-Andersson, Deborah; Moodley, Gan; Taylor, Simon",REVIEWS IN FISHERIES SCIENCE & AQUACULTURE,0908 Fisheries,Review,29,2,167-197,2020,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000553336300001,55.2,40.506526947021484,34.18919,1.68,2.2959,2.7202,Domestic - Single,88.2507,5.893
WOS:000615325700001,10.1111/raq.12536,n/a,A multidisciplinary review of Tetradesmus obliquus: a microalga suitable for large-scale biomass production and emerging environmental applications,"Oliveira, Carlos Yure B.; Oliveira, Cicero Diogo L.; Prasad, Ravindra; Ong, Hwai C.; Araujo, Evando S.; Shabnam, Nisha; Galvez, Alfredo O.",REVIEWS IN AQUACULTURE,0908 Fisheries,Review,13,3,1594-1618,2021,93,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000615325700001,41.188235,25.354766845703125,34.466667,2.26,3.6679,2.6983,International - Quadrilateral +,96.2306,10.618
WOS:000509403900001,10.1111/raq.12399,n/a,The economics of Integrated Multi-Trophic Aquaculture: where are we now and where do we need to go?,"Knowler, Duncan; Chopin, Thierry; Martinez-Espineira, Rober; Neori, Amir; Nobre, Ana; Noce, Anthony; Reid, Gregor",REVIEWS IN AQUACULTURE,0908 Fisheries,Article,12,3,1579-1594,2020,92,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509403900001,64.5,14.411154747009277,18.76399,1.43,6.3839,4.903,International - Trilateral,98.9292,10.592
WOS:000629918200001,10.1080/23308249.2021.1897520,n/a,"Sustainable Intensification of Aquaculture through Nutrient Recycling and Circular Economies: More Fish, Less Waste, Blue Growth","Campanati, Camilla; Willer, David; Schubert, Jasmin; Aldridge, David C.",REVIEWS IN FISHERIES SCIENCE & AQUACULTURE,0908 Fisheries,Review,30,2,143-169,2021,92,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000629918200001,23.941176,25.354766845703125,28.896227,3.84,3.6285,3.1838,International - Bilateral,96.0089,10.405
WOS:000612825500001,10.1111/faf.12528,n/a,"Microplastics in freshwater fishes: Occurrence, impacts and future perspectives","Parker, Ben; Andreou, Demetra; Green, Iain D.; Britton, J. Robert",FISH AND FISHERIES,0908 Fisheries,Article,22,3,467-488,2021,92,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000612825500001,22.604396,10.504091262817383,9.395411,4.07,8.7585,9.792,Domestic - Single,99.7045,7.401
WOS:000672589700007,10.1016/j.aquaculture.2021.736943,n/a,Effects of Cetobacterium somerae fermentation product on gut and liver health of common carp (Cyprinus carpio) fed diet supplemented with ultra-micro ground mixed plant proteins,"Xie, Mingxu; Zhou, Wei; Xie, Yadong; Li, Yu; Zhang, Zhen; Yang, Yalin; Olsen, Rolf Erik; Ran, Chao; Zhou, Zhigang",AQUACULTURE,0908 Fisheries; 0710 Biology,Article,543,n/a,n/a,2021,92,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000672589700007,16.866667,10.504091262817383,11.9925,5.45,8.7585,7.6715,International - Bilateral,99.7045,5.135
WOS:000551459600001,10.1007/s11160-020-09613-z,n/a,Living until proven dead: addressing mortality in acoustic telemetry research,"Klinard, Natalie V.; Matley, Jordan K.",REVIEWS IN FISH BIOLOGY AND FISHERIES,0908 Fisheries; 0710 Biology,Review,30,3,485-499,2020,91,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000551459600001,35.925926,40.506526947021484,31.817308,2.53,2.2466,2.8601,Domestic - Multiple,87.9896,4.43
WOS:000516979300001,10.1111/faf.12449,n/a,Rapid change in Yangtze fisheries and its implications for global freshwater ecosystem management,"Zhang, Hui; Kang, Myounghee; Shen, Li; Wu, Jinming; Li, Junyi; Du, Hao; Wang, Chengyou; Yang, Haile; Zhou, Qiong; Liu, Zhigang; Gorfine, Harry; Wei, Qiwei",FISH AND FISHERIES,0908 Fisheries,Article,21,3,601-620,2020,90,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000516979300001,36.21519,14.411154747009277,18.76399,2.49,6.2452,4.7964,International - Trilateral,98.918,7.218
WOS:000542482500001,10.1111/raq.12456,n/a,Prevention not cure: a review of methods to avoid sea lice infestations in salmon aquaculture,"Barrett, Luke T.; Oppedal, Frode; Robinson, Nick; Dempster, Tim",REVIEWS IN AQUACULTURE,0908 Fisheries,Review,12,4,2527-2543,2020,90,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000542482500001,62.460526,40.506526947021484,39.565216,1.44,2.2219,2.2747,International - Bilateral,87.7285,10.592
WOS:000595054100008,10.1016/j.aquaculture.2020.735786,n/a,Genomic selection for parasitic ciliate Cryptocaryon irritans resistance in large yellow croaker,"Zhao, Ji; Bai, Huaqiang; Ke, Qiaozhen; Li, Bijun; Zhou, Zhixiong; Wang, Hui; Chen, Baohua; Pu, Fei; Zhou, Tao; Xu, Peng",AQUACULTURE,0908 Fisheries; 0710 Biology,Article,531,n/a,n/a,2021,90,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000595054100008,16.866667,10.504091262817383,9.8420925,5.34,8.5681,9.1444,Domestic - Multiple,99.6932,5.135
WOS:000516880900066,10.1016/j.fsi.2019.10.025,MEDLINE:31704202,"The effect of partial replacement of fish meal by soy protein concentrate on growth performance, immune responses, gut morphology and intestinal inflammation for juvenile hybrid grouper (Epinephelus fuscoguttatus ♀ x Epinephelus lanceolatus ♂)","Wang, Junxian; Liang, Dazhi; Yang, Qihui; Tan, Beiping; Dong, Xiaohui; Chi, Shuyan; Liu, Hongyu; Zhang, Shugan",FISH & SHELLFISH IMMUNOLOGY,0906 Veterinary Medicine; 0908 Fisheries; 0710 Biology; 1001 Basic Medicine,Article,98,n/a,619-631,2020,89,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000516880900066,20.951252,14.411154747009277,13.495753,4.25,6.1758,6.5947,Domestic - Multiple,98.8957,4.581
WOS:000536868500007,10.1016/j.aquaculture.2020.735357,n/a,Research advances in the genomics and applications for molecular breeding of aquaculture animals,"You, Xinxin; Sha, Xinxin; Shi, Qiong",AQUACULTURE,0710 Biology; 0908 Fisheries,Review,526,n/a,n/a,2020,89,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000536868500007,77.647059,40.506526947021484,31.817308,1.15,2.1972,2.7972,Domestic - Multiple,87.4674,4.242
WOS:000612087300006,10.1016/j.fsi.2020.12.008,MEDLINE:33352339,"Insect (black soldier fly, Hermetia illucens) meal supplementation prevents the soybean meal-induced intestinal enteritis in rainbow trout and health benefits of using insect oil","Kumar, Vikas; Fawole, Femi J.; Romano, Nicholas; Hossain, Md Sakhawat; Labh, Shyam N.; Overturf, Ken; Small, Brian C.",FISH & SHELLFISH IMMUNOLOGY,0906 Veterinary Medicine; 0908 Fisheries; 0710 Biology; 1001 Basic Medicine,Article,109,n/a,116-124,2021,89,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000612087300006,18.487374,10.504091262817383,11.9925,4.81,8.4729,7.4213,International - Bilateral,99.6818,4.622
